Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,0.0
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,0.0
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,0.0
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,18.18
2012,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2016,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2013,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2021,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2023,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2022,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2018,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2017,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2010,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2014,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2020,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2015,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2024,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2011,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2019,Proportion of municipalities with a municipal emergency plan,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,0.0
2018,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2020,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2024,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2016,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2012,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2011,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2022,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2017,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2010,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2019,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2014,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2013,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2015,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2023,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2021,Proportion of municipalities with a municipal emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,21.43
2012,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2011,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2013,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2022,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2019,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2016,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2024,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2020,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2018,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2015,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2010,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2023,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2014,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2017,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2021,Proportion of municipalities with a municipal emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2021,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2012,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2023,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2020,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2013,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2015,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2022,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2018,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2011,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2017,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2024,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,81.48
2014,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2019,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2010,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2016,Proportion of municipalities with a municipal emergency plan,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,77.78
2012,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2018,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2014,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2023,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2020,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2021,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2015,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2016,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2019,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2024,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,100.0
2010,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2013,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2017,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2011,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2022,Proportion of municipalities with a municipal emergency plan,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,83.33
2022,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2015,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2010,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2024,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2014,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2018,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2012,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2013,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2020,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2011,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2019,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2016,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2017,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2023,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2021,Proportion of municipalities with a municipal emergency plan,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,62.5
2013,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,81.82
2016,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2024,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,100.0
2010,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,81.82
2023,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,100.0
2018,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2012,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,81.82
2022,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,100.0
2021,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,100.0
2020,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2015,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2011,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,81.82
2017,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2014,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2019,Proportion of municipalities with a municipal emergency plan,,Donostialdea,,%,Donostialdea,90.91
2023,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2022,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2020,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2013,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2010,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2017,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2024,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2015,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2014,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2016,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2019,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2011,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2012,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2021,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2018,Proportion of municipalities with a municipal emergency plan,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,40.0
2018,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2015,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2010,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2017,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2012,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2020,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2013,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2014,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2019,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2016,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2011,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2021,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2023,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2024,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2022,Proportion of municipalities with a municipal emergency plan,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,30.0
2023,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2015,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2016,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2014,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2024,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2022,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2021,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2012,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2013,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2019,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2017,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2018,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2020,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2010,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2011,Proportion of municipalities with a municipal emergency plan,,Gernika-Bermeo,,%,Gernika-Bermeo,10.0
2010,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2015,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2012,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2013,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2019,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2024,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2018,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2020,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2023,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2014,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2011,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2017,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2021,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2016,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2022,Proportion of municipalities with a municipal emergency plan,,Goierri,,%,Goierri,28.57
2012,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2015,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2024,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2020,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2011,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2019,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2023,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2013,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2021,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2010,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2014,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2016,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2022,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2017,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2018,Proportion of municipalities with a municipal emergency plan,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,20.0
2011,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2016,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2021,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2019,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2024,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2017,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2015,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
