Year,Series,Province,County,Municipality,Units,GeoCode,Value
2011,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2016,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2021,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2019,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2024,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2017,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2015,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2020,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2022,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2018,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2010,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2014,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2012,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2013,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,0.0
2023,Proportion of municipalities covered by a territorial land use plan (PTP),,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2012,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2018,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2013,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2011,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2020,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2021,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2015,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2023,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2014,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2022,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2024,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2010,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2016,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,40.0
2019,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2017,Proportion of municipalities covered by a territorial land use plan (PTP),,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2024,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,100.0
2015,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2017,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2023,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,100.0
2013,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2016,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2021,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,100.0
2020,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2012,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2011,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2018,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2010,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2014,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2019,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,3.45
2022,Proportion of municipalities covered by a territorial land use plan (PTP),,Tolosaldea,,%,Tolosaldea,100.0
2012,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2023,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2015,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2018,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2019,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2014,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2016,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2013,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2020,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2010,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2021,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2017,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2024,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2022,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2011,Proportion of municipalities covered by a territorial land use plan (PTP),,Urola Kosta,,%,Urola Kosta,100.0
2013,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2010,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2020,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2022,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2016,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2023,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2024,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2021,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2014,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2015,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2019,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2012,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2018,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2017,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2011,Proportion of municipalities covered by a territorial land use plan (PTP),Araba/Álava,,,%,Araba/Álava,100.0
2018,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2012,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,63.72
2022,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2020,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2010,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,45.13
2021,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2023,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2024,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2013,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,63.72
2015,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,63.72
2014,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,63.72
2019,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2017,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,100.0
2016,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,63.72
2011,Proportion of municipalities covered by a territorial land use plan (PTP),Bizkaia,,,%,Bizkaia,45.13
2010,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2018,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,68.18
2019,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,68.18
2020,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,68.18
2023,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,100.0
2017,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,68.18
2021,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,100.0
2022,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,100.0
2015,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2014,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2011,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2013,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2012,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2016,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,53.41
2024,Proportion of municipalities covered by a territorial land use plan (PTP),Gipuzkoa,,,%,Gipuzkoa,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abadiño,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abaltzisketa,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aduna,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Agurain/Salvatierra,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aia,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Aizarnazabal,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Ajangiz,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Albiztur,%,,100.0
2015,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2021,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2010,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2018,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2023,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2012,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2016,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2020,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2014,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2017,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegia,%,,100.0
2022,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegría-Dulantzi,%,,100.0
2013,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegría-Dulantzi,%,,100.0
2011,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegría-Dulantzi,%,,100.0
2019,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegría-Dulantzi,%,,100.0
2024,Proportion of municipalities with a municipal urban plan (PGOU or NNSS),,,Alegría-Dulantzi,%,,100.0
