Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2022,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,1.3
2023,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,5.5
2022,,Goierri,,Por 10.000,Goierri,3.2
2019,,Goierri,,Por 10.000,Goierri,2.6
2023,,Goierri,,Por 10.000,Goierri,2.9
2021,,Goierri,,Por 10.000,Goierri,4.4
2020,,Goierri,,Por 10.000,Goierri,2.1
2019,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,4.8
2021,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,0.0
2020,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,2.4
2022,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,2.3
2023,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,4.5
2019,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,3.9
2022,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,3.1
2021,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,3.1
2020,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,1.5
2023,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,7.1
2022,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,2.0
2019,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,3.4
2023,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,3.9
2020,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,2.0
2021,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,2.3
2023,,Tolosaldea,,Por 10.000,Tolosaldea,3.2
2022,,Tolosaldea,,Por 10.000,Tolosaldea,7.2
2020,,Tolosaldea,,Por 10.000,Tolosaldea,5.6
2021,,Tolosaldea,,Por 10.000,Tolosaldea,2.4
2019,,Tolosaldea,,Por 10.000,Tolosaldea,1.6
2023,,Urola Kosta,,Por 10.000,Urola Kosta,2.9
2019,,Urola Kosta,,Por 10.000,Urola Kosta,3.4
2021,,Urola Kosta,,Por 10.000,Urola Kosta,3.6
2020,,Urola Kosta,,Por 10.000,Urola Kosta,1.8
2022,,Urola Kosta,,Por 10.000,Urola Kosta,3.4
2023,Araba/Álava,,,Por 10.000,Araba/Álava,5.4
2021,Araba/Álava,,,Por 10.000,Araba/Álava,3.1
2019,Araba/Álava,,,Por 10.000,Araba/Álava,3.3
2022,Araba/Álava,,,Por 10.000,Araba/Álava,4.6
2020,Araba/Álava,,,Por 10.000,Araba/Álava,3.5
2023,Bizkaia,,,Por 10.000,Bizkaia,5.5
2020,Bizkaia,,,Por 10.000,Bizkaia,2.9
2022,Bizkaia,,,Por 10.000,Bizkaia,4.6
2021,Bizkaia,,,Por 10.000,Bizkaia,3.8
2019,Bizkaia,,,Por 10.000,Bizkaia,4.0
2020,Gipuzkoa,,,Por 10.000,Gipuzkoa,3.2
2022,Gipuzkoa,,,Por 10.000,Gipuzkoa,4.6
2019,Gipuzkoa,,,Por 10.000,Gipuzkoa,3.6
2023,Gipuzkoa,,,Por 10.000,Gipuzkoa,6.2
2021,Gipuzkoa,,,Por 10.000,Gipuzkoa,4.8
