Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2022,,,Muxika,Por 10.000,Muxika,28.2
2020,,,Muxika,Por 10.000,Muxika,55.3
2021,,,Muxika,Por 10.000,Muxika,27.5
2019,,,Muxika,Por 10.000,Muxika,13.9
2020,,,Nabarniz,Por 10.000,Nabarniz,0.0
2022,,,Nabarniz,Por 10.000,Nabarniz,74.9
2021,,,Nabarniz,Por 10.000,Nabarniz,79.1
2019,,,Nabarniz,Por 10.000,Nabarniz,0.0
2023,,,Nabarniz,Por 10.000,Nabarniz,0.0
2019,,,Navaridas,Por 10.000,Navaridas,0.0
2021,,,Navaridas,Por 10.000,Navaridas,0.0
2023,,,Navaridas,Por 10.000,Navaridas,0.0
2022,,,Navaridas,Por 10.000,Navaridas,0.0
2020,,,Navaridas,Por 10.000,Navaridas,0.0
2022,,,Oiartzun,Por 10.000,Oiartzun,26.5
2021,,,Oiartzun,Por 10.000,Oiartzun,32.1
2019,,,Oiartzun,Por 10.000,Oiartzun,28.7
2020,,,Oiartzun,Por 10.000,Oiartzun,32.3
2023,,,Oiartzun,Por 10.000,Oiartzun,30.4
2019,,,Okondo,Por 10.000,Okondo,18.0
2023,,,Okondo,Por 10.000,Okondo,36.5
2020,,,Okondo,Por 10.000,Okondo,0.0
2021,,,Okondo,Por 10.000,Okondo,0.0
2022,,,Okondo,Por 10.000,Okondo,17.7
2022,,,Olaberria,Por 10.000,Olaberria,22.2
2023,,,Olaberria,Por 10.000,Olaberria,67.6
2019,,,Olaberria,Por 10.000,Olaberria,0.0
2020,,,Olaberria,Por 10.000,Olaberria,45.5
2021,,,Olaberria,Por 10.000,Olaberria,22.6
2022,,,Ondarroa,Por 10.000,Ondarroa,40.2
2019,,,Ondarroa,Por 10.000,Ondarroa,18.8
2020,,,Ondarroa,Por 10.000,Ondarroa,25.9
2023,,,Ondarroa,Por 10.000,Ondarroa,28.8
2021,,,Ondarroa,Por 10.000,Ondarroa,14.1
2022,,,Oñati,Por 10.000,Oñati,22.4
2020,,,Oñati,Por 10.000,Oñati,13.9
2019,,,Oñati,Por 10.000,Oñati,15.7
2021,,,Oñati,Por 10.000,Oñati,5.2
2023,,,Oñati,Por 10.000,Oñati,19.0
2019,,,Ordizia,Por 10.000,Ordizia,22.3
2021,,,Ordizia,Por 10.000,Ordizia,31.5
2023,,,Ordizia,Por 10.000,Ordizia,33.3
2020,,,Ordizia,Por 10.000,Ordizia,39.8
2022,,,Ordizia,Por 10.000,Ordizia,43.3
2023,,,Orendain,Por 10.000,Orendain,0.0
2019,,,Orendain,Por 10.000,Orendain,99.5
2021,,,Orendain,Por 10.000,Orendain,0.0
2020,,,Orendain,Por 10.000,Orendain,97.1
2022,,,Orendain,Por 10.000,Orendain,0.0
2022,,,Orexa,Por 10.000,Orexa,0.0
2020,,,Orexa,Por 10.000,Orexa,0.0
2019,,,Orexa,Por 10.000,Orexa,0.0
2021,,,Orexa,Por 10.000,Orexa,0.0
2023,,,Orexa,Por 10.000,Orexa,0.0
2019,,,Orio,Por 10.000,Orio,23.7
2023,,,Orio,Por 10.000,Orio,43.1
2021,,,Orio,Por 10.000,Orio,26.4
2020,,,Orio,Por 10.000,Orio,36.8
2022,,,Orio,Por 10.000,Orio,36.2
2021,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2023,,,Ormaiztegi,Por 10.000,Ormaiztegi,16.1
2022,,,Ormaiztegi,Por 10.000,Ormaiztegi,15.7
2020,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2019,,,Ormaiztegi,Por 10.000,Ormaiztegi,15.3
2020,,,Orozko,Por 10.000,Orozko,52.7
2021,,,Orozko,Por 10.000,Orozko,37.7
2019,,,Orozko,Por 10.000,Orozko,7.5
2023,,,Orozko,Por 10.000,Orozko,21.6
2022,,,Orozko,Por 10.000,Orozko,7.4
2019,,,Ortuella,Por 10.000,Ortuella,65.1
2021,,,Ortuella,Por 10.000,Ortuella,67.5
2022,,,Ortuella,Por 10.000,Ortuella,51.3
2020,,,Ortuella,Por 10.000,Ortuella,60.5
2023,,,Ortuella,Por 10.000,Ortuella,55.3
2019,,,Otxandio,Por 10.000,Otxandio,30.3
2021,,,Otxandio,Por 10.000,Otxandio,0.0
2020,,,Otxandio,Por 10.000,Otxandio,30.2
2023,,,Otxandio,Por 10.000,Otxandio,77.3
2022,,,Otxandio,Por 10.000,Otxandio,0.0
2023,,,Oyón-Oion,Por 10.000,Oyón-Oion,51.2
2020,,,Oyón-Oion,Por 10.000,Oyón-Oion,41.0
2019,,,Oyón-Oion,Por 10.000,Oyón-Oion,11.9
2021,,,Oyón-Oion,Por 10.000,Oyón-Oion,17.4
2022,,,Oyón-Oion,Por 10.000,Oyón-Oion,23.0
2020,,,Pasaia,Por 10.000,Pasaia,41.5
2022,,,Pasaia,Por 10.000,Pasaia,50.8
2019,,,Pasaia,Por 10.000,Pasaia,47.4
2021,,,Pasaia,Por 10.000,Pasaia,46.0
2023,,,Pasaia,Por 10.000,Pasaia,52.3
2021,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2020,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,82.6
2019,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2023,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2022,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2019,,,Plentzia,Por 10.000,Plentzia,35.5
2020,,,Plentzia,Por 10.000,Plentzia,53.4
2022,,,Plentzia,Por 10.000,Plentzia,43.7
2021,,,Plentzia,Por 10.000,Plentzia,31.2
2023,,,Plentzia,Por 10.000,Plentzia,30.6
2023,,,Portugalete,Por 10.000,Portugalete,49.7
2019,,,Portugalete,Por 10.000,Portugalete,34.8
2022,,,Portugalete,Por 10.000,Portugalete,41.7
2021,,,Portugalete,Por 10.000,Portugalete,43.6
2020,,,Portugalete,Por 10.000,Portugalete,35.7
2022,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,80.1
2019,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2023,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,40.4
2020,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,67.6
2021,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,13.4
2023,,,Samaniego,Por 10.000,Samaniego,0.0
2019,,,Samaniego,Por 10.000,Samaniego,0.0
2022,,,Samaniego,Por 10.000,Samaniego,74.4
2020,,,Samaniego,Por 10.000,Samaniego,0.0
2021,,,Samaniego,Por 10.000,Samaniego,0.0
2020,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,63.0
2021,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,31.4
2022,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,30.9
2019,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,95.1
2023,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,60.0
2023,,,Santurtzi,Por 10.000,Santurtzi,63.3
2022,,,Santurtzi,Por 10.000,Santurtzi,59.6
2021,,,Santurtzi,Por 10.000,Santurtzi,55.0
2020,,,Santurtzi,Por 10.000,Santurtzi,37.9
2019,,,Santurtzi,Por 10.000,Santurtzi,33.8
2019,,,Segura,Por 10.000,Segura,0.0
2021,,,Segura,Por 10.000,Segura,0.0
2023,,,Segura,Por 10.000,Segura,0.0
2022,,,Segura,Por 10.000,Segura,0.0
2020,,,Segura,Por 10.000,Segura,26.8
2021,,,Sestao,Por 10.000,Sestao,72.8
2019,,,Sestao,Por 10.000,Sestao,76.9
2023,,,Sestao,Por 10.000,Sestao,86.3
2022,,,Sestao,Por 10.000,Sestao,73.2
2020,,,Sestao,Por 10.000,Sestao,87.0
2023,,,Sondika,Por 10.000,Sondika,34.0
2020,,,Sondika,Por 10.000,Sondika,21.3
2019,,,Sondika,Por 10.000,Sondika,21.4
2022,,,Sondika,Por 10.000,Sondika,17.0
2021,,,Sondika,Por 10.000,Sondika,46.7
2023,,,Sopela,Por 10.000,Sopela,20.4
2020,,,Sopela,Por 10.000,Sopela,23.1
2019,,,Sopela,Por 10.000,Sopela,21.7
2022,,,Sopela,Por 10.000,Sopela,27.0
2021,,,Sopela,Por 10.000,Sopela,44.0
2023,,,Sopuerta,Por 10.000,Sopuerta,14.7
2019,,,Sopuerta,Por 10.000,Sopuerta,15.8
2022,,,Sopuerta,Por 10.000,Sopuerta,0.0
2021,,,Sopuerta,Por 10.000,Sopuerta,39.9
2020,,,Sopuerta,Por 10.000,Sopuerta,23.9
2021,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,35.6
2019,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,30.5
2020,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,30.5
2022,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,46.7
2023,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,27.2
2020,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2019,,,Sukarrieta,Por 10.000,Sukarrieta,59.7
2023,,,Sukarrieta,Por 10.000,Sukarrieta,58.8
2022,,,Sukarrieta,Por 10.000,Sukarrieta,60.6
2021,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2023,,,Tolosa,Por 10.000,Tolosa,45.2
2020,,,Tolosa,Por 10.000,Tolosa,22.3
2022,,,Tolosa,Por 10.000,Tolosa,35.7
2021,,,Tolosa,Por 10.000,Tolosa,38.1
2019,,,Tolosa,Por 10.000,Tolosa,21.4
2021,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2022,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2019,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,39.5
2020,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2023,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,153.9
2021,,,Ubide,Por 10.000,Ubide,0.0
2020,,,Ubide,Por 10.000,Ubide,0.0
2019,,,Ubide,Por 10.000,Ubide,0.0
2023,,,Ubide,Por 10.000,Ubide,124.2
2022,,,Ubide,Por 10.000,Ubide,0.0
2021,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,54.3
2020,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,64.2
2019,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,39.4
2022,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,39.4
2023,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,19.7
2020,,,Urduliz,Por 10.000,Urduliz,33.8
2019,,,Urduliz,Por 10.000,Urduliz,24.6
2023,,,Urduliz,Por 10.000,Urduliz,30.6
2022,,,Urduliz,Por 10.000,Urduliz,21.3
2021,,,Urduliz,Por 10.000,Urduliz,46.3
2022,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,54.8
2019,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,54.7
2023,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,35.2
2021,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,34.7
2020,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,24.8
2021,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2019,,,Urkabustaiz,Por 10.000,Urkabustaiz,30.3
2020,,,Urkabustaiz,Por 10.000,Urkabustaiz,44.7
2022,,,Urkabustaiz,Por 10.000,Urkabustaiz,29.1
2023,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2021,,,Urnieta,Por 10.000,Urnieta,25.7
2019,,,Urnieta,Por 10.000,Urnieta,16.1
2022,,,Urnieta,Por 10.000,Urnieta,51.7
2023,,,Urnieta,Por 10.000,Urnieta,35.8
2020,,,Urnieta,Por 10.000,Urnieta,54.6
2022,,,Urretxu,Por 10.000,Urretxu,5.9
2019,,,Urretxu,Por 10.000,Urretxu,17.7
2021,,,Urretxu,Por 10.000,Urretxu,52.9
2023,,,Urretxu,Por 10.000,Urretxu,23.6
2020,,,Urretxu,Por 10.000,Urretxu,26.5
2023,,,Usurbil,Por 10.000,Usurbil,16.2
2021,,,Usurbil,Por 10.000,Usurbil,9.7
2020,,,Usurbil,Por 10.000,Usurbil,19.3
2022,,,Usurbil,Por 10.000,Usurbil,16.2
2019,,,Usurbil,Por 10.000,Usurbil,67.7
2021,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,62.6
2020,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,41.8
2023,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,93.5
2019,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,42.2
2022,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,60.3
2021,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,68.2
2020,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,30.9
2019,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,40.7
2023,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,50.7
2022,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,63.6
2020,,,Villabona,Por 10.000,Villabona,30.2
2019,,,Villabona,Por 10.000,Villabona,40.3
2021,,,Villabona,Por 10.000,Villabona,20.2
2023,,,Villabona,Por 10.000,Villabona,30.9
2022,,,Villabona,Por 10.000,Villabona,30.5
2021,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,69.0
2022,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,71.4
2019,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,65.8
2020,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2023,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,143.4
2023,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,50.9
2021,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,37.0
2020,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,34.9
2019,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,40.4
2022,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,43.1
2021,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,84.8
2023,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2019,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2022,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2020,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2022,,,Zaldibar,Por 10.000,Zaldibar,13.2
2021,,,Zaldibar,Por 10.000,Zaldibar,6.6
2020,,,Zaldibar,Por 10.000,Zaldibar,26.3
2019,,,Zaldibar,Por 10.000,Zaldibar,26.3
2023,,,Zaldibar,Por 10.000,Zaldibar,60.0
2019,,,Zaldibia,Por 10.000,Zaldibia,0.0
2023,,,Zaldibia,Por 10.000,Zaldibia,0.0
2021,,,Zaldibia,Por 10.000,Zaldibia,12.3
2020,,,Zaldibia,Por 10.000,Zaldibia,0.0
2022,,,Zaldibia,Por 10.000,Zaldibia,0.0
2019,,,Zalduondo,Por 10.000,Zalduondo,0.0
2021,,,Zalduondo,Por 10.000,Zalduondo,0.0
2023,,,Zalduondo,Por 10.000,Zalduondo,0.0
2022,,,Zalduondo,Por 10.000,Zalduondo,0.0
2020,,,Zalduondo,Por 10.000,Zalduondo,0.0
2021,,,Zalla,Por 10.000,Zalla,49.0
2020,,,Zalla,Por 10.000,Zalla,35.0
2019,,,Zalla,Por 10.000,Zalla,32.5
2022,,,Zalla,Por 10.000,Zalla,28.0
2023,,,Zalla,Por 10.000,Zalla,59.2
2019,,,Zambrana,Por 10.000,Zambrana,50.4
2021,,,Zambrana,Por 10.000,Zambrana,0.0
2022,,,Zambrana,Por 10.000,Zambrana,47.5
2020,,,Zambrana,Por 10.000,Zambrana,49.8
2023,,,Zambrana,Por 10.000,Zambrana,0.0
2023,,,Zamudio,Por 10.000,Zamudio,62.2
2022,,,Zamudio,Por 10.000,Zamudio,85.4
2020,,,Zamudio,Por 10.000,Zamudio,36.3
2021,,,Zamudio,Por 10.000,Zamudio,66.5
2019,,,Zamudio,Por 10.000,Zamudio,18.2
2019,,,Zaratamo,Por 10.000,Zaratamo,24.0
2020,,,Zaratamo,Por 10.000,Zaratamo,108.3
2023,,,Zaratamo,Por 10.000,Zaratamo,12.2
2022,,,Zaratamo,Por 10.000,Zaratamo,23.7
2021,,,Zaratamo,Por 10.000,Zaratamo,71.7
2020,,,Zarautz,Por 10.000,Zarautz,10.9
2022,,,Zarautz,Por 10.000,Zarautz,30.8
2019,,,Zarautz,Por 10.000,Zarautz,13.5
2021,,,Zarautz,Por 10.000,Zarautz,18.4
2023,,,Zarautz,Por 10.000,Zarautz,30.3
2022,,,Zeanuri,Por 10.000,Zeanuri,49.2
2020,,,Zeanuri,Por 10.000,Zeanuri,33.0
2019,,,Zeanuri,Por 10.000,Zeanuri,16.4
2021,,,Zeanuri,Por 10.000,Zeanuri,49.8
2023,,,Zeanuri,Por 10.000,Zeanuri,15.8
2019,,,Zeberio,Por 10.000,Zeberio,37.6
2023,,,Zeberio,Por 10.000,Zeberio,56.0
2021,,,Zeberio,Por 10.000,Zeberio,37.2
2020,,,Zeberio,Por 10.000,Zeberio,37.6
2022,,,Zeberio,Por 10.000,Zeberio,18.6
2022,,,Zegama,Por 10.000,Zegama,13.5
2020,,,Zegama,Por 10.000,Zegama,13.8
2021,,,Zegama,Por 10.000,Zegama,13.7
2019,,,Zegama,Por 10.000,Zegama,0.0
2023,,,Zegama,Por 10.000,Zegama,0.0
2020,,,Zerain,Por 10.000,Zerain,70.9
2021,,,Zerain,Por 10.000,Zerain,0.0
2019,,,Zerain,Por 10.000,Zerain,144.4
2023,,,Zerain,Por 10.000,Zerain,0.0
2022,,,Zerain,Por 10.000,Zerain,0.0
2020,,,Zestoa,Por 10.000,Zestoa,27.4
2023,,,Zestoa,Por 10.000,Zestoa,27.9
2019,,,Zestoa,Por 10.000,Zestoa,16.5
2022,,,Zestoa,Por 10.000,Zestoa,43.7
2021,,,Zestoa,Por 10.000,Zestoa,21.7
2023,,,Zierbena,Por 10.000,Zierbena,100.8
2019,,,Zierbena,Por 10.000,Zierbena,14.3
2022,,,Zierbena,Por 10.000,Zierbena,84.2
2020,,,Zierbena,Por 10.000,Zierbena,85.5
2021,,,Zierbena,Por 10.000,Zierbena,84.5
2019,,,Zigoitia,Por 10.000,Zigoitia,0.0
2022,,,Zigoitia,Por 10.000,Zigoitia,49.1
2020,,,Zigoitia,Por 10.000,Zigoitia,12.7
2021,,,Zigoitia,Por 10.000,Zigoitia,25.3
2023,,,Zigoitia,Por 10.000,Zigoitia,35.5
2020,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2021,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2019,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2023,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2022,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,148.5
2020,,,Zizurkil,Por 10.000,Zizurkil,19.8
2023,,,Zizurkil,Por 10.000,Zizurkil,20.8
2019,,,Zizurkil,Por 10.000,Zizurkil,13.3
2022,,,Zizurkil,Por 10.000,Zizurkil,27.0
2021,,,Zizurkil,Por 10.000,Zizurkil,33.0
2019,,,Zuia,Por 10.000,Zuia,0.0
2021,,,Zuia,Por 10.000,Zuia,8.7
2020,,,Zuia,Por 10.000,Zuia,17.4
2022,,,Zuia,Por 10.000,Zuia,17.7
2023,,,Zuia,Por 10.000,Zuia,35.6
2020,,,Zumaia,Por 10.000,Zumaia,12.1
2022,,,Zumaia,Por 10.000,Zumaia,20.0
2019,,,Zumaia,Por 10.000,Zumaia,22.4
2021,,,Zumaia,Por 10.000,Zumaia,22.2
2023,,,Zumaia,Por 10.000,Zumaia,15.8
2023,,,Zumarraga,Por 10.000,Zumarraga,24.8
2019,,,Zumarraga,Por 10.000,Zumarraga,19.9
2020,,,Zumarraga,Por 10.000,Zumarraga,22.0
2022,,,Zumarraga,Por 10.000,Zumarraga,18.3
2021,,,Zumarraga,Por 10.000,Zumarraga,16.0
2020,,Añana (comarca),,Por 10.000,Añana (comarca),43.6
2023,,Añana (comarca),,Por 10.000,Añana (comarca),31.6
2019,,Añana (comarca),,Por 10.000,Añana (comarca),29.3
2022,,Añana (comarca),,Por 10.000,Añana (comarca),53.1
2021,,Añana (comarca),,Por 10.000,Añana (comarca),39.6
2023,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,31.7
2019,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,21.6
2022,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,23.1
2020,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,26.9
2021,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,19.6
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,20.4
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,24.3
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,26.7
2023,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,40.0
2022,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,41.5
2022,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,43.2
2019,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,39.5
2020,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,35.6
2021,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,36.2
2023,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,50.5
2019,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,7.5
2022,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,14.6
2023,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,41.3
2020,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,15.0
2021,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,15.0
2023,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,46.8
2022,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,36.8
2019,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,33.7
2021,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,33.7
2020,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,40.5
2023,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,62.8
2021,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,44.4
2019,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,46.9
2020,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,40.2
2022,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,54.4
2019,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,39.6
2021,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,37.1
2020,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,37.1
2023,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,46.2
2022,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,41.5
2019,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,26.6
2023,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,41.6
2021,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,37.8
2022,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,51.8
2020,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,34.0
2020,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,15.8
2019,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,23.7
2022,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,35.9
2021,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,26.7
2023,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,34.6
2022,,Donostialdea,,Por 10.000,Donostialdea,41.8
2020,,Donostialdea,,Por 10.000,Donostialdea,34.7
2023,,Donostialdea,,Por 10.000,Donostialdea,41.2
2019,,Donostialdea,,Por 10.000,Donostialdea,40.5
2021,,Donostialdea,,Por 10.000,Donostialdea,34.8
2019,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,24.4
2020,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,23.6
2023,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,35.5
2022,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,34.0
2021,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,25.1
2023,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,40.6
2019,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,28.0
2021,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,35.3
2020,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,34.8
2022,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,37.0
2022,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,31.5
2019,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,39.5
2020,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,47.5
2023,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,33.2
2021,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,34.6
