Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Aizarnazabal,%,Aizarnazabal,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Ajangiz,%,Ajangiz,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Albiztur,%,Albiztur,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegia,%,Alegia,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alkiza,%,Alkiza,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Alonsotegi,%,Alonsotegi,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzaga,%,Altzaga,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Altzo,%,Altzo,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amezketa,%,Amezketa,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amoroto,%,Amoroto,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Amurrio,%,Amurrio,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Andoain,%,Andoain,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Anoeta,%,Anoeta,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2014,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Antzuola,%,Antzuola,100.0
2017,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2018,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2024,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2010,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2015,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2022,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2013,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2023,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2019,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2012,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2011,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2016,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2020,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
2021,Lurraldeko larrialdi-plan batek estalitako udalerrien proportzioa,,,Añana,%,Añana,100.0
