Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2015,Bainugela duten etxebizitzen proportzioa,,,Amoroto,%,,97.2
2010,Bainugela duten etxebizitzen proportzioa,,,Amoroto,%,,97.2
2021,Bainugela duten etxebizitzen proportzioa,,,Amoroto,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Amoroto,%,,99.3
2022,Bainugela duten etxebizitzen proportzioa,,,Amoroto,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Amoroto,%,,97.2
2020,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2022,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.8
2015,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.6
2021,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.8
2023,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.7
2016,Bainugela duten etxebizitzen proportzioa,,,Amurrio,%,,99.8
2021,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.5
2023,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.6
2020,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.5
2022,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.5
2013,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.5
2016,Bainugela duten etxebizitzen proportzioa,,,Andoain,%,,99.5
2014,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Anoeta,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2019,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2020,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.9
2013,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2021,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2014,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2010,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Antzuola,%,,99.8
2010,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,88.6
2015,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,91.3
2014,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,91.4
2020,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,93.7
2018,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,93.4
2016,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,92.5
2022,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,94.4
2023,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,94.4
2013,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,92.1
2021,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,93.9
2019,Bainugela duten etxebizitzen proportzioa,,,Añana,%,,93.8
2016,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Arakaldo,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Arama,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Aramaio,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,99.3
2023,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,99.3
2016,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Arantzazu,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,97.9
2018,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,97.8
2010,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,96.9
2016,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,97.4
2020,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,98.2
2014,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,97.7
2013,Bainugela duten etxebizitzen proportzioa,,,Areatza,%,,97.3
2014,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.7
2021,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2010,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2013,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.7
2016,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2020,Bainugela duten etxebizitzen proportzioa,,,Aretxabaleta,%,,99.6
2016,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.9
2022,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.9
2019,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.8
2020,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.9
2014,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,98.0
2013,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,98.0
2021,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.9
2023,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.9
2018,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.8
2015,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,97.9
2010,Bainugela duten etxebizitzen proportzioa,,,Armiñón,%,,98.9
2019,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,97.9
2022,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,97.5
2023,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,98.1
2010,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,97.8
2021,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,97.5
2015,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,98.1
2020,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,97.6
2018,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,98.2
2013,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,98.5
2016,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,97.9
2014,Bainugela duten etxebizitzen proportzioa,,,Arraia-Maeztu,%,,98.2
2018,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.2
2021,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.1
2014,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.1
2020,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.2
2015,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.1
2010,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.1
2013,Bainugela duten etxebizitzen proportzioa,,,Arrankudiaga-Zollo,%,,99.1
2010,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.6
2016,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.7
2015,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.6
2021,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.6
2019,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.7
2022,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.8
2013,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.6
2020,Bainugela duten etxebizitzen proportzioa,,,Arrasate / Mondragón,%,,99.8
2015,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.0
2018,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.0
2014,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,97.9
2019,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.0
2020,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.7
2013,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,97.9
2016,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.0
2010,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.5
2021,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.7
2022,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,98.7
2023,Bainugela duten etxebizitzen proportzioa,,,Arratzu,%,,99.3
2019,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,99.2
2018,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,99.5
2023,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,99.3
2022,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,98.9
2021,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,99.2
2010,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,98.2
2015,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,98.6
2014,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,98.6
2013,Bainugela duten etxebizitzen proportzioa,,,Arratzua-Ubarrundia,%,,98.6
2022,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,98.7
2018,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,98.2
2019,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,98.2
2014,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,97.7
2023,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,99.1
2020,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,99.1
2016,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,98.1
2015,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,97.7
2013,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,98.1
2010,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,98.1
2021,Bainugela duten etxebizitzen proportzioa,,,Arrieta,%,,99.1
2016,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,99.9
2020,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,99.9
2021,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Artea,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,97.5
2015,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,97.5
2022,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,98.5
2023,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,97.5
2016,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,97.4
2013,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,98.5
2010,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,,98.5
2016,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.7
2021,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.7
2022,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2018,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2013,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.7
2020,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,,99.9
2021,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.8
2022,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.8
2016,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2010,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2013,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2014,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2019,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2023,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.8
2018,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2020,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.8
2015,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,,98.6
2010,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,97.9
2018,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,98.8
2020,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,98.9
2016,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,98.3
2013,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,98.1
2014,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,97.9
2023,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,99.1
2019,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,98.8
2021,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,99.0
2015,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,98.3
2022,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,,99.1
2019,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.7
2015,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.6
2014,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.7
2020,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.6
2016,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.6
2013,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.6
2010,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.2
2021,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.6
2021,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.6
2023,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,96.9
2014,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.8
2016,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.8
2022,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.3
2020,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.6
2018,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.6
2015,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,97.6
2013,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,98.0
2010,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,,98.1
2013,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2020,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2019,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2023,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2015,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,,99.8
2013,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.6
2016,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.2
2014,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.2
2019,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.2
2015,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.3
2020,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.2
2010,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,97.6
2021,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.3
2015,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.2
2010,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.0
2019,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.3
2013,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.2
2020,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.3
2022,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.4
2021,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.4
2016,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.2
2014,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.2
2023,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,,99.4
2019,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2020,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2016,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2014,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2013,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.7
2022,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.7
2021,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,,99.6
2014,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.4
2020,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.4
2021,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.4
2013,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.4
2019,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,,99.7
2023,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.7
2020,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.5
2022,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.6
2014,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.7
2016,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,,99.7
