Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2023,,,Mañaria,10.000 biztanleko,Mañaria,39.5
2021,,,Mañaria,10.000 biztanleko,Mañaria,77.5
2020,,,Mañaria,10.000 biztanleko,Mañaria,39.8
2019,,,Mañaria,10.000 biztanleko,Mañaria,80.5
2021,,,Markina-Xemein,10.000 biztanleko,Markina-Xemein,45.0
2020,,,Markina-Xemein,10.000 biztanleko,Markina-Xemein,20.8
2019,,,Markina-Xemein,10.000 biztanleko,Markina-Xemein,8.4
2023,,,Markina-Xemein,10.000 biztanleko,Markina-Xemein,36.5
2022,,,Markina-Xemein,10.000 biztanleko,Markina-Xemein,24.3
2020,,,Maruri-Jatabe,10.000 biztanleko,Maruri-Jatabe,0.0
2023,,,Maruri-Jatabe,10.000 biztanleko,Maruri-Jatabe,0.0
2021,,,Maruri-Jatabe,10.000 biztanleko,Maruri-Jatabe,0.0
2019,,,Maruri-Jatabe,10.000 biztanleko,Maruri-Jatabe,0.0
2022,,,Maruri-Jatabe,10.000 biztanleko,Maruri-Jatabe,0.0
2019,,,Mendaro,10.000 biztanleko,Mendaro,18.9
2021,,,Mendaro,10.000 biztanleko,Mendaro,0.0
2023,,,Mendaro,10.000 biztanleko,Mendaro,70.9
2020,,,Mendaro,10.000 biztanleko,Mendaro,28.1
2022,,,Mendaro,10.000 biztanleko,Mendaro,29.5
2020,,,Mendata,10.000 biztanleko,Mendata,0.0
2022,,,Mendata,10.000 biztanleko,Mendata,0.0
2019,,,Mendata,10.000 biztanleko,Mendata,52.0
2021,,,Mendata,10.000 biztanleko,Mendata,52.8
2023,,,Mendata,10.000 biztanleko,Mendata,0.0
2022,,,Mendexa,10.000 biztanleko,Mendexa,43.7
2019,,,Mendexa,10.000 biztanleko,Mendexa,41.8
2021,,,Mendexa,10.000 biztanleko,Mendexa,0.0
2020,,,Mendexa,10.000 biztanleko,Mendexa,82.8
2023,,,Mendexa,10.000 biztanleko,Mendexa,94.1
2019,,,Meñaka,10.000 biztanleko,Meñaka,0.0
2021,,,Meñaka,10.000 biztanleko,Meñaka,58.4
2020,,,Meñaka,10.000 biztanleko,Meñaka,0.0
2023,,,Meñaka,10.000 biztanleko,Meñaka,58.0
2022,,,Meñaka,10.000 biztanleko,Meñaka,0.0
2020,,,Moreda de Álava / Moreda Araba,10.000 biztanleko,Moreda de Álava / Moreda Araba,0.0
2021,,,Moreda de Álava / Moreda Araba,10.000 biztanleko,Moreda de Álava / Moreda Araba,0.0
2019,,,Moreda de Álava / Moreda Araba,10.000 biztanleko,Moreda de Álava / Moreda Araba,0.0
2023,,,Moreda de Álava / Moreda Araba,10.000 biztanleko,Moreda de Álava / Moreda Araba,0.0
2022,,,Moreda de Álava / Moreda Araba,10.000 biztanleko,Moreda de Álava / Moreda Araba,0.0
2020,,,Morga,10.000 biztanleko,Morga,0.0
2021,,,Morga,10.000 biztanleko,Morga,0.0
2023,,,Morga,10.000 biztanleko,Morga,0.0
2022,,,Morga,10.000 biztanleko,Morga,0.0
2019,,,Morga,10.000 biztanleko,Morga,0.0
2022,,,Mundaka,10.000 biztanleko,Mundaka,41.1
2023,,,Mundaka,10.000 biztanleko,Mundaka,10.3
2021,,,Mundaka,10.000 biztanleko,Mundaka,41.4
2020,,,Mundaka,10.000 biztanleko,Mundaka,31.2
2019,,,Mundaka,10.000 biztanleko,Mundaka,0.0
2021,,,Mungia,10.000 biztanleko,Mungia,28.0
2020,,,Mungia,10.000 biztanleko,Mungia,32.6
2019,,,Mungia,10.000 biztanleko,Mungia,27.2
2023,,,Mungia,10.000 biztanleko,Mungia,37.9
2022,,,Mungia,10.000 biztanleko,Mungia,29.2
2021,,,Munitibar-Arbatzegi Gerrikaitz,10.000 biztanleko,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,,,Munitibar-Arbatzegi Gerrikaitz,10.000 biztanleko,Munitibar-Arbatzegi Gerrikaitz,0.0
2023,,,Munitibar-Arbatzegi Gerrikaitz,10.000 biztanleko,Munitibar-Arbatzegi Gerrikaitz,46.2
2020,,,Munitibar-Arbatzegi Gerrikaitz,10.000 biztanleko,Munitibar-Arbatzegi Gerrikaitz,0.0
2022,,,Munitibar-Arbatzegi Gerrikaitz,10.000 biztanleko,Munitibar-Arbatzegi Gerrikaitz,94.1
2021,,,Murueta,10.000 biztanleko,Murueta,0.0
2019,,,Murueta,10.000 biztanleko,Murueta,192.3
2022,,,Murueta,10.000 biztanleko,Murueta,0.0
2020,,,Murueta,10.000 biztanleko,Murueta,63.1
2023,,,Murueta,10.000 biztanleko,Murueta,0.0
2020,,,Muskiz,10.000 biztanleko,Muskiz,71.1
2022,,,Muskiz,10.000 biztanleko,Muskiz,44.9
2019,,,Muskiz,10.000 biztanleko,Muskiz,42.1
2023,,,Muskiz,10.000 biztanleko,Muskiz,88.9
2021,,,Muskiz,10.000 biztanleko,Muskiz,31.5
2022,,,Mutiloa,10.000 biztanleko,Mutiloa,0.0
2020,,,Mutiloa,10.000 biztanleko,Mutiloa,0.0
2019,,,Mutiloa,10.000 biztanleko,Mutiloa,0.0
2021,,,Mutiloa,10.000 biztanleko,Mutiloa,0.0
2023,,,Mutiloa,10.000 biztanleko,Mutiloa,0.0
2023,,,Mutriku,10.000 biztanleko,Mutriku,22.7
2021,,,Mutriku,10.000 biztanleko,Mutriku,34.2
2019,,,Mutriku,10.000 biztanleko,Mutriku,34.2
2020,,,Mutriku,10.000 biztanleko,Mutriku,22.8
2022,,,Mutriku,10.000 biztanleko,Mutriku,56.9
2023,,,Muxika,10.000 biztanleko,Muxika,14.1
2022,,,Muxika,10.000 biztanleko,Muxika,28.2
2020,,,Muxika,10.000 biztanleko,Muxika,55.3
2021,,,Muxika,10.000 biztanleko,Muxika,27.5
2019,,,Muxika,10.000 biztanleko,Muxika,13.9
2020,,,Nabarniz,10.000 biztanleko,Nabarniz,0.0
2022,,,Nabarniz,10.000 biztanleko,Nabarniz,74.9
2021,,,Nabarniz,10.000 biztanleko,Nabarniz,79.1
2019,,,Nabarniz,10.000 biztanleko,Nabarniz,0.0
2023,,,Nabarniz,10.000 biztanleko,Nabarniz,0.0
2019,,,Navaridas,10.000 biztanleko,Navaridas,0.0
2021,,,Navaridas,10.000 biztanleko,Navaridas,0.0
2023,,,Navaridas,10.000 biztanleko,Navaridas,0.0
2022,,,Navaridas,10.000 biztanleko,Navaridas,0.0
2020,,,Navaridas,10.000 biztanleko,Navaridas,0.0
2022,,,Oiartzun,10.000 biztanleko,Oiartzun,26.5
2021,,,Oiartzun,10.000 biztanleko,Oiartzun,32.1
2019,,,Oiartzun,10.000 biztanleko,Oiartzun,28.7
2020,,,Oiartzun,10.000 biztanleko,Oiartzun,32.3
2023,,,Oiartzun,10.000 biztanleko,Oiartzun,30.4
2019,,,Okondo,10.000 biztanleko,Okondo,18.0
2023,,,Okondo,10.000 biztanleko,Okondo,36.5
2020,,,Okondo,10.000 biztanleko,Okondo,0.0
2021,,,Okondo,10.000 biztanleko,Okondo,0.0
2022,,,Okondo,10.000 biztanleko,Okondo,17.7
2022,,,Olaberria,10.000 biztanleko,Olaberria,22.2
2023,,,Olaberria,10.000 biztanleko,Olaberria,67.6
2019,,,Olaberria,10.000 biztanleko,Olaberria,0.0
2020,,,Olaberria,10.000 biztanleko,Olaberria,45.5
2021,,,Olaberria,10.000 biztanleko,Olaberria,22.6
2022,,,Ondarroa,10.000 biztanleko,Ondarroa,40.2
2019,,,Ondarroa,10.000 biztanleko,Ondarroa,18.8
2020,,,Ondarroa,10.000 biztanleko,Ondarroa,25.9
2023,,,Ondarroa,10.000 biztanleko,Ondarroa,28.8
2021,,,Ondarroa,10.000 biztanleko,Ondarroa,14.1
2022,,,Oñati,10.000 biztanleko,Oñati,22.4
2020,,,Oñati,10.000 biztanleko,Oñati,13.9
2019,,,Oñati,10.000 biztanleko,Oñati,15.7
2021,,,Oñati,10.000 biztanleko,Oñati,5.2
2023,,,Oñati,10.000 biztanleko,Oñati,19.0
2019,,,Ordizia,10.000 biztanleko,Ordizia,22.3
2021,,,Ordizia,10.000 biztanleko,Ordizia,31.5
2023,,,Ordizia,10.000 biztanleko,Ordizia,33.3
2020,,,Ordizia,10.000 biztanleko,Ordizia,39.8
2022,,,Ordizia,10.000 biztanleko,Ordizia,43.3
2023,,,Orendain,10.000 biztanleko,Orendain,0.0
2019,,,Orendain,10.000 biztanleko,Orendain,99.5
2021,,,Orendain,10.000 biztanleko,Orendain,0.0
2020,,,Orendain,10.000 biztanleko,Orendain,97.1
2022,,,Orendain,10.000 biztanleko,Orendain,0.0
2022,,,Orexa,10.000 biztanleko,Orexa,0.0
2020,,,Orexa,10.000 biztanleko,Orexa,0.0
2019,,,Orexa,10.000 biztanleko,Orexa,0.0
2021,,,Orexa,10.000 biztanleko,Orexa,0.0
2023,,,Orexa,10.000 biztanleko,Orexa,0.0
2019,,,Orio,10.000 biztanleko,Orio,23.7
2023,,,Orio,10.000 biztanleko,Orio,43.1
2021,,,Orio,10.000 biztanleko,Orio,26.4
2020,,,Orio,10.000 biztanleko,Orio,36.8
2022,,,Orio,10.000 biztanleko,Orio,36.2
2021,,,Ormaiztegi,10.000 biztanleko,Ormaiztegi,0.0
2023,,,Ormaiztegi,10.000 biztanleko,Ormaiztegi,16.1
2022,,,Ormaiztegi,10.000 biztanleko,Ormaiztegi,15.7
2020,,,Ormaiztegi,10.000 biztanleko,Ormaiztegi,0.0
2019,,,Ormaiztegi,10.000 biztanleko,Ormaiztegi,15.3
2020,,,Orozko,10.000 biztanleko,Orozko,52.7
2021,,,Orozko,10.000 biztanleko,Orozko,37.7
2019,,,Orozko,10.000 biztanleko,Orozko,7.5
2023,,,Orozko,10.000 biztanleko,Orozko,21.6
2022,,,Orozko,10.000 biztanleko,Orozko,7.4
2019,,,Ortuella,10.000 biztanleko,Ortuella,65.1
2021,,,Ortuella,10.000 biztanleko,Ortuella,67.5
2022,,,Ortuella,10.000 biztanleko,Ortuella,51.3
2020,,,Ortuella,10.000 biztanleko,Ortuella,60.5
2023,,,Ortuella,10.000 biztanleko,Ortuella,55.3
2019,,,Otxandio,10.000 biztanleko,Otxandio,30.3
2021,,,Otxandio,10.000 biztanleko,Otxandio,0.0
2020,,,Otxandio,10.000 biztanleko,Otxandio,30.2
2023,,,Otxandio,10.000 biztanleko,Otxandio,77.3
2022,,,Otxandio,10.000 biztanleko,Otxandio,0.0
2023,,,Oyón-Oion,10.000 biztanleko,Oyón-Oion,51.2
2020,,,Oyón-Oion,10.000 biztanleko,Oyón-Oion,41.0
2019,,,Oyón-Oion,10.000 biztanleko,Oyón-Oion,11.9
2021,,,Oyón-Oion,10.000 biztanleko,Oyón-Oion,17.4
2022,,,Oyón-Oion,10.000 biztanleko,Oyón-Oion,23.0
2020,,,Pasaia,10.000 biztanleko,Pasaia,41.5
2022,,,Pasaia,10.000 biztanleko,Pasaia,50.8
2019,,,Pasaia,10.000 biztanleko,Pasaia,47.4
2021,,,Pasaia,10.000 biztanleko,Pasaia,46.0
2023,,,Pasaia,10.000 biztanleko,Pasaia,52.3
2021,,,Peñacerrada-Urizaharra,10.000 biztanleko,Peñacerrada-Urizaharra,0.0
2020,,,Peñacerrada-Urizaharra,10.000 biztanleko,Peñacerrada-Urizaharra,82.6
2019,,,Peñacerrada-Urizaharra,10.000 biztanleko,Peñacerrada-Urizaharra,0.0
2023,,,Peñacerrada-Urizaharra,10.000 biztanleko,Peñacerrada-Urizaharra,0.0
2022,,,Peñacerrada-Urizaharra,10.000 biztanleko,Peñacerrada-Urizaharra,0.0
2019,,,Plentzia,10.000 biztanleko,Plentzia,35.5
2020,,,Plentzia,10.000 biztanleko,Plentzia,53.4
2022,,,Plentzia,10.000 biztanleko,Plentzia,43.7
2021,,,Plentzia,10.000 biztanleko,Plentzia,31.2
2023,,,Plentzia,10.000 biztanleko,Plentzia,30.6
2023,,,Portugalete,10.000 biztanleko,Portugalete,49.7
2019,,,Portugalete,10.000 biztanleko,Portugalete,34.8
2022,,,Portugalete,10.000 biztanleko,Portugalete,41.7
2021,,,Portugalete,10.000 biztanleko,Portugalete,43.6
2020,,,Portugalete,10.000 biztanleko,Portugalete,35.7
2022,,,Ribera Baja / Erriberabeitia,10.000 biztanleko,Ribera Baja / Erriberabeitia,80.1
2019,,,Ribera Baja / Erriberabeitia,10.000 biztanleko,Ribera Baja / Erriberabeitia,0.0
2023,,,Ribera Baja / Erriberabeitia,10.000 biztanleko,Ribera Baja / Erriberabeitia,40.4
2020,,,Ribera Baja / Erriberabeitia,10.000 biztanleko,Ribera Baja / Erriberabeitia,67.6
2021,,,Ribera Baja / Erriberabeitia,10.000 biztanleko,Ribera Baja / Erriberabeitia,13.4
2023,,,Samaniego,10.000 biztanleko,Samaniego,0.0
2019,,,Samaniego,10.000 biztanleko,Samaniego,0.0
2022,,,Samaniego,10.000 biztanleko,Samaniego,74.4
2020,,,Samaniego,10.000 biztanleko,Samaniego,0.0
2021,,,Samaniego,10.000 biztanleko,Samaniego,0.0
2020,,,San Millán / Donemiliaga,10.000 biztanleko,San Millán / Donemiliaga,63.0
2021,,,San Millán / Donemiliaga,10.000 biztanleko,San Millán / Donemiliaga,31.4
2022,,,San Millán / Donemiliaga,10.000 biztanleko,San Millán / Donemiliaga,30.9
2019,,,San Millán / Donemiliaga,10.000 biztanleko,San Millán / Donemiliaga,95.1
2023,,,San Millán / Donemiliaga,10.000 biztanleko,San Millán / Donemiliaga,60.0
2023,,,Santurtzi,10.000 biztanleko,Santurtzi,63.3
2022,,,Santurtzi,10.000 biztanleko,Santurtzi,59.6
2021,,,Santurtzi,10.000 biztanleko,Santurtzi,55.0
2020,,,Santurtzi,10.000 biztanleko,Santurtzi,37.9
2019,,,Santurtzi,10.000 biztanleko,Santurtzi,33.8
2019,,,Segura,10.000 biztanleko,Segura,0.0
2021,,,Segura,10.000 biztanleko,Segura,0.0
2023,,,Segura,10.000 biztanleko,Segura,0.0
2022,,,Segura,10.000 biztanleko,Segura,0.0
2020,,,Segura,10.000 biztanleko,Segura,26.8
2021,,,Sestao,10.000 biztanleko,Sestao,72.8
2019,,,Sestao,10.000 biztanleko,Sestao,76.9
2023,,,Sestao,10.000 biztanleko,Sestao,86.3
2022,,,Sestao,10.000 biztanleko,Sestao,73.2
2020,,,Sestao,10.000 biztanleko,Sestao,87.0
2023,,,Sondika,10.000 biztanleko,Sondika,34.0
2020,,,Sondika,10.000 biztanleko,Sondika,21.3
2019,,,Sondika,10.000 biztanleko,Sondika,21.4
2022,,,Sondika,10.000 biztanleko,Sondika,17.0
2021,,,Sondika,10.000 biztanleko,Sondika,46.7
2023,,,Sopela,10.000 biztanleko,Sopela,20.4
2020,,,Sopela,10.000 biztanleko,Sopela,23.1
2019,,,Sopela,10.000 biztanleko,Sopela,21.7
2022,,,Sopela,10.000 biztanleko,Sopela,27.0
2021,,,Sopela,10.000 biztanleko,Sopela,44.0
2023,,,Sopuerta,10.000 biztanleko,Sopuerta,14.7
2019,,,Sopuerta,10.000 biztanleko,Sopuerta,15.8
2022,,,Sopuerta,10.000 biztanleko,Sopuerta,0.0
2021,,,Sopuerta,10.000 biztanleko,Sopuerta,39.9
2020,,,Sopuerta,10.000 biztanleko,Sopuerta,23.9
2021,,,Soraluze-Placencia de las Armas,10.000 biztanleko,Soraluze-Placencia de las Armas,35.6
2019,,,Soraluze-Placencia de las Armas,10.000 biztanleko,Soraluze-Placencia de las Armas,30.5
2020,,,Soraluze-Placencia de las Armas,10.000 biztanleko,Soraluze-Placencia de las Armas,30.5
2022,,,Soraluze-Placencia de las Armas,10.000 biztanleko,Soraluze-Placencia de las Armas,46.7
2023,,,Soraluze-Placencia de las Armas,10.000 biztanleko,Soraluze-Placencia de las Armas,27.2
2020,,,Sukarrieta,10.000 biztanleko,Sukarrieta,0.0
2019,,,Sukarrieta,10.000 biztanleko,Sukarrieta,59.7
2023,,,Sukarrieta,10.000 biztanleko,Sukarrieta,58.8
2022,,,Sukarrieta,10.000 biztanleko,Sukarrieta,60.6
2021,,,Sukarrieta,10.000 biztanleko,Sukarrieta,0.0
2023,,,Tolosa,10.000 biztanleko,Tolosa,45.2
2020,,,Tolosa,10.000 biztanleko,Tolosa,22.3
2022,,,Tolosa,10.000 biztanleko,Tolosa,35.7
2021,,,Tolosa,10.000 biztanleko,Tolosa,38.1
2019,,,Tolosa,10.000 biztanleko,Tolosa,21.4
2021,,,Trucios-Turtzioz,10.000 biztanleko,Trucios-Turtzioz,0.0
2022,,,Trucios-Turtzioz,10.000 biztanleko,Trucios-Turtzioz,0.0
2019,,,Trucios-Turtzioz,10.000 biztanleko,Trucios-Turtzioz,39.5
2020,,,Trucios-Turtzioz,10.000 biztanleko,Trucios-Turtzioz,0.0
2023,,,Trucios-Turtzioz,10.000 biztanleko,Trucios-Turtzioz,153.9
2021,,,Ubide,10.000 biztanleko,Ubide,0.0
2020,,,Ubide,10.000 biztanleko,Ubide,0.0
2019,,,Ubide,10.000 biztanleko,Ubide,0.0
2023,,,Ubide,10.000 biztanleko,Ubide,124.2
2022,,,Ubide,10.000 biztanleko,Ubide,0.0
2021,,,Ugao-Miraballes,10.000 biztanleko,Ugao-Miraballes,54.3
2020,,,Ugao-Miraballes,10.000 biztanleko,Ugao-Miraballes,64.2
2019,,,Ugao-Miraballes,10.000 biztanleko,Ugao-Miraballes,39.4
2022,,,Ugao-Miraballes,10.000 biztanleko,Ugao-Miraballes,39.4
2023,,,Ugao-Miraballes,10.000 biztanleko,Ugao-Miraballes,19.7
2020,,,Urduliz,10.000 biztanleko,Urduliz,33.8
2019,,,Urduliz,10.000 biztanleko,Urduliz,24.6
2023,,,Urduliz,10.000 biztanleko,Urduliz,30.6
2022,,,Urduliz,10.000 biztanleko,Urduliz,21.3
2021,,,Urduliz,10.000 biztanleko,Urduliz,46.3
2022,,,Urduña / Orduña,10.000 biztanleko,Urduña / Orduña,54.8
2019,,,Urduña / Orduña,10.000 biztanleko,Urduña / Orduña,54.7
2023,,,Urduña / Orduña,10.000 biztanleko,Urduña / Orduña,35.2
2021,,,Urduña / Orduña,10.000 biztanleko,Urduña / Orduña,34.7
2020,,,Urduña / Orduña,10.000 biztanleko,Urduña / Orduña,24.8
2021,,,Urkabustaiz,10.000 biztanleko,Urkabustaiz,0.0
2019,,,Urkabustaiz,10.000 biztanleko,Urkabustaiz,30.3
2020,,,Urkabustaiz,10.000 biztanleko,Urkabustaiz,44.7
2022,,,Urkabustaiz,10.000 biztanleko,Urkabustaiz,29.1
2023,,,Urkabustaiz,10.000 biztanleko,Urkabustaiz,0.0
2021,,,Urnieta,10.000 biztanleko,Urnieta,25.7
2019,,,Urnieta,10.000 biztanleko,Urnieta,16.1
2022,,,Urnieta,10.000 biztanleko,Urnieta,51.7
2023,,,Urnieta,10.000 biztanleko,Urnieta,35.8
2020,,,Urnieta,10.000 biztanleko,Urnieta,54.6
2022,,,Urretxu,10.000 biztanleko,Urretxu,5.9
2019,,,Urretxu,10.000 biztanleko,Urretxu,17.7
2021,,,Urretxu,10.000 biztanleko,Urretxu,52.9
2023,,,Urretxu,10.000 biztanleko,Urretxu,23.6
2020,,,Urretxu,10.000 biztanleko,Urretxu,26.5
2023,,,Usurbil,10.000 biztanleko,Usurbil,16.2
2021,,,Usurbil,10.000 biztanleko,Usurbil,9.7
2020,,,Usurbil,10.000 biztanleko,Usurbil,19.3
2022,,,Usurbil,10.000 biztanleko,Usurbil,16.2
2019,,,Usurbil,10.000 biztanleko,Usurbil,67.7
2021,,,Valdegovía / Gaubea,10.000 biztanleko,Valdegovía / Gaubea,62.6
2020,,,Valdegovía / Gaubea,10.000 biztanleko,Valdegovía / Gaubea,41.8
2023,,,Valdegovía / Gaubea,10.000 biztanleko,Valdegovía / Gaubea,93.5
2019,,,Valdegovía / Gaubea,10.000 biztanleko,Valdegovía / Gaubea,42.2
2022,,,Valdegovía / Gaubea,10.000 biztanleko,Valdegovía / Gaubea,60.3
2021,,,Valle de Trápaga-Trapagaran,10.000 biztanleko,Valle de Trápaga-Trapagaran,68.2
2020,,,Valle de Trápaga-Trapagaran,10.000 biztanleko,Valle de Trápaga-Trapagaran,30.9
2019,,,Valle de Trápaga-Trapagaran,10.000 biztanleko,Valle de Trápaga-Trapagaran,40.7
2023,,,Valle de Trápaga-Trapagaran,10.000 biztanleko,Valle de Trápaga-Trapagaran,50.7
2022,,,Valle de Trápaga-Trapagaran,10.000 biztanleko,Valle de Trápaga-Trapagaran,63.6
2020,,,Villabona,10.000 biztanleko,Villabona,30.2
2019,,,Villabona,10.000 biztanleko,Villabona,40.3
2021,,,Villabona,10.000 biztanleko,Villabona,20.2
2023,,,Villabona,10.000 biztanleko,Villabona,30.9
2022,,,Villabona,10.000 biztanleko,Villabona,30.5
2021,,,Villabuena de Álava / Eskuernaga,10.000 biztanleko,Villabuena de Álava / Eskuernaga,69.0
2022,,,Villabuena de Álava / Eskuernaga,10.000 biztanleko,Villabuena de Álava / Eskuernaga,71.4
2019,,,Villabuena de Álava / Eskuernaga,10.000 biztanleko,Villabuena de Álava / Eskuernaga,65.8
2020,,,Villabuena de Álava / Eskuernaga,10.000 biztanleko,Villabuena de Álava / Eskuernaga,0.0
2023,,,Villabuena de Álava / Eskuernaga,10.000 biztanleko,Villabuena de Álava / Eskuernaga,143.4
2023,,,Vitoria-Gasteiz,10.000 biztanleko,Vitoria-Gasteiz,50.9
2021,,,Vitoria-Gasteiz,10.000 biztanleko,Vitoria-Gasteiz,37.0
2020,,,Vitoria-Gasteiz,10.000 biztanleko,Vitoria-Gasteiz,34.9
2019,,,Vitoria-Gasteiz,10.000 biztanleko,Vitoria-Gasteiz,40.4
2022,,,Vitoria-Gasteiz,10.000 biztanleko,Vitoria-Gasteiz,43.1
2021,,,Yécora / Iekora,10.000 biztanleko,Yécora / Iekora,84.8
2023,,,Yécora / Iekora,10.000 biztanleko,Yécora / Iekora,0.0
2019,,,Yécora / Iekora,10.000 biztanleko,Yécora / Iekora,0.0
2022,,,Yécora / Iekora,10.000 biztanleko,Yécora / Iekora,0.0
2020,,,Yécora / Iekora,10.000 biztanleko,Yécora / Iekora,0.0
2022,,,Zaldibar,10.000 biztanleko,Zaldibar,13.2
2021,,,Zaldibar,10.000 biztanleko,Zaldibar,6.6
2020,,,Zaldibar,10.000 biztanleko,Zaldibar,26.3
2019,,,Zaldibar,10.000 biztanleko,Zaldibar,26.3
2023,,,Zaldibar,10.000 biztanleko,Zaldibar,60.0
2019,,,Zaldibia,10.000 biztanleko,Zaldibia,0.0
2023,,,Zaldibia,10.000 biztanleko,Zaldibia,0.0
2021,,,Zaldibia,10.000 biztanleko,Zaldibia,12.3
2020,,,Zaldibia,10.000 biztanleko,Zaldibia,0.0
2022,,,Zaldibia,10.000 biztanleko,Zaldibia,0.0
2019,,,Zalduondo,10.000 biztanleko,Zalduondo,0.0
2021,,,Zalduondo,10.000 biztanleko,Zalduondo,0.0
2023,,,Zalduondo,10.000 biztanleko,Zalduondo,0.0
2022,,,Zalduondo,10.000 biztanleko,Zalduondo,0.0
2020,,,Zalduondo,10.000 biztanleko,Zalduondo,0.0
2021,,,Zalla,10.000 biztanleko,Zalla,49.0
2020,,,Zalla,10.000 biztanleko,Zalla,35.0
2019,,,Zalla,10.000 biztanleko,Zalla,32.5
2022,,,Zalla,10.000 biztanleko,Zalla,28.0
2023,,,Zalla,10.000 biztanleko,Zalla,59.2
2019,,,Zambrana,10.000 biztanleko,Zambrana,50.4
2021,,,Zambrana,10.000 biztanleko,Zambrana,0.0
2022,,,Zambrana,10.000 biztanleko,Zambrana,47.5
2020,,,Zambrana,10.000 biztanleko,Zambrana,49.8
2023,,,Zambrana,10.000 biztanleko,Zambrana,0.0
2023,,,Zamudio,10.000 biztanleko,Zamudio,62.2
2022,,,Zamudio,10.000 biztanleko,Zamudio,85.4
2020,,,Zamudio,10.000 biztanleko,Zamudio,36.3
2021,,,Zamudio,10.000 biztanleko,Zamudio,66.5
2019,,,Zamudio,10.000 biztanleko,Zamudio,18.2
2019,,,Zaratamo,10.000 biztanleko,Zaratamo,24.0
2020,,,Zaratamo,10.000 biztanleko,Zaratamo,108.3
2023,,,Zaratamo,10.000 biztanleko,Zaratamo,12.2
2022,,,Zaratamo,10.000 biztanleko,Zaratamo,23.7
2021,,,Zaratamo,10.000 biztanleko,Zaratamo,71.7
2020,,,Zarautz,10.000 biztanleko,Zarautz,10.9
2022,,,Zarautz,10.000 biztanleko,Zarautz,30.8
2019,,,Zarautz,10.000 biztanleko,Zarautz,13.5
2021,,,Zarautz,10.000 biztanleko,Zarautz,18.4
2023,,,Zarautz,10.000 biztanleko,Zarautz,30.3
2022,,,Zeanuri,10.000 biztanleko,Zeanuri,49.2
2020,,,Zeanuri,10.000 biztanleko,Zeanuri,33.0
2019,,,Zeanuri,10.000 biztanleko,Zeanuri,16.4
2021,,,Zeanuri,10.000 biztanleko,Zeanuri,49.8
2023,,,Zeanuri,10.000 biztanleko,Zeanuri,15.8
2019,,,Zeberio,10.000 biztanleko,Zeberio,37.6
2023,,,Zeberio,10.000 biztanleko,Zeberio,56.0
2021,,,Zeberio,10.000 biztanleko,Zeberio,37.2
2020,,,Zeberio,10.000 biztanleko,Zeberio,37.6
2022,,,Zeberio,10.000 biztanleko,Zeberio,18.6
2022,,,Zegama,10.000 biztanleko,Zegama,13.5
2020,,,Zegama,10.000 biztanleko,Zegama,13.8
2021,,,Zegama,10.000 biztanleko,Zegama,13.7
2019,,,Zegama,10.000 biztanleko,Zegama,0.0
2023,,,Zegama,10.000 biztanleko,Zegama,0.0
2020,,,Zerain,10.000 biztanleko,Zerain,70.9
2021,,,Zerain,10.000 biztanleko,Zerain,0.0
2019,,,Zerain,10.000 biztanleko,Zerain,144.4
2023,,,Zerain,10.000 biztanleko,Zerain,0.0
2022,,,Zerain,10.000 biztanleko,Zerain,0.0
2020,,,Zestoa,10.000 biztanleko,Zestoa,27.4
2023,,,Zestoa,10.000 biztanleko,Zestoa,27.9
2019,,,Zestoa,10.000 biztanleko,Zestoa,16.5
2022,,,Zestoa,10.000 biztanleko,Zestoa,43.7
2021,,,Zestoa,10.000 biztanleko,Zestoa,21.7
2023,,,Zierbena,10.000 biztanleko,Zierbena,100.8
2019,,,Zierbena,10.000 biztanleko,Zierbena,14.3
2022,,,Zierbena,10.000 biztanleko,Zierbena,84.2
2020,,,Zierbena,10.000 biztanleko,Zierbena,85.5
2021,,,Zierbena,10.000 biztanleko,Zierbena,84.5
2019,,,Zigoitia,10.000 biztanleko,Zigoitia,0.0
2022,,,Zigoitia,10.000 biztanleko,Zigoitia,49.1
2020,,,Zigoitia,10.000 biztanleko,Zigoitia,12.7
2021,,,Zigoitia,10.000 biztanleko,Zigoitia,25.3
2023,,,Zigoitia,10.000 biztanleko,Zigoitia,35.5
2020,,,Ziortza-Bolibar,10.000 biztanleko,Ziortza-Bolibar,0.0
2021,,,Ziortza-Bolibar,10.000 biztanleko,Ziortza-Bolibar,0.0
2019,,,Ziortza-Bolibar,10.000 biztanleko,Ziortza-Bolibar,0.0
2023,,,Ziortza-Bolibar,10.000 biztanleko,Ziortza-Bolibar,0.0
2022,,,Ziortza-Bolibar,10.000 biztanleko,Ziortza-Bolibar,148.5
2020,,,Zizurkil,10.000 biztanleko,Zizurkil,19.8
2023,,,Zizurkil,10.000 biztanleko,Zizurkil,20.8
2019,,,Zizurkil,10.000 biztanleko,Zizurkil,13.3
2022,,,Zizurkil,10.000 biztanleko,Zizurkil,27.0
2021,,,Zizurkil,10.000 biztanleko,Zizurkil,33.0
2019,,,Zuia,10.000 biztanleko,Zuia,0.0
2021,,,Zuia,10.000 biztanleko,Zuia,8.7
2020,,,Zuia,10.000 biztanleko,Zuia,17.4
