Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2018,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,99.5
2022,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,98.9
2019,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,99.5
2013,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,98.8
2020,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,99.1
2015,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,98.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Lemoiz,%,Lemoiz,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,97.8
2010,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,97.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,97.8
2013,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,97.7
2022,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,99.0
2015,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,96.8
2014,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,96.6
2022,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,97.8
2021,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,98.9
2023,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,99.0
2016,Bainugela duten etxebizitzen proportzioa,,,Leza,%,Leza,96.8
2014,Edateko ura duten etxebizitzen proportzioa,,,Leza,%,Leza,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.5
2021,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.6
2010,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.6
2019,Edateko ura duten etxebizitzen proportzioa,,,Lezama,%,Lezama,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.6
2019,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.6
2022,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.5
2013,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.6
2016,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.5
2010,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.5
2014,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.8
2014,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.7
2015,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.8
2023,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.8
2016,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.8
2021,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.8
2010,Bainugela duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.7
2018,Edateko ura duten etxebizitzen proportzioa,,,Lezo,%,Lezo,99.5
2014,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2018,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2020,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2010,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2016,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2021,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,99.6
2010,Bainugela duten etxebizitzen proportzioa,,,Lizartza,%,Lizartza,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.6
2014,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2010,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.5
2022,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.5
2021,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2023,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.5
2020,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.5
2016,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.5
2016,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.5
2010,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,,Loiu,%,Loiu,99.9
2022,Bainugela duten etxebizitzen proportzioa,,,Loiu,%,Loiu,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Mallabia,%,Mallabia,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.4
2020,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.0
2022,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.5
2015,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.4
2013,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.9
2014,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.4
2021,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.5
2018,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.5
2013,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.4
2023,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.5
2016,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.5
2010,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.4
2022,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,97.6
2018,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,97.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,99.4
2014,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.5
2021,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,98.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,97.6
2020,Bainugela duten etxebizitzen proportzioa,,,Mañaria,%,Mañaria,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.7
2022,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.8
2014,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.4
2016,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.5
2023,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.5
2010,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.4
2019,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.5
2021,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.5
2015,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.7
2013,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.7
2020,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.7
2019,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.8
2021,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Markina-Xemein,%,Markina-Xemein,99.4
2020,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,96.8
2021,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,97.2
2016,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,96.8
2022,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,96.8
2018,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,97.2
2014,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,96.7
2013,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,96.2
2019,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Mendaro,%,Mendaro,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,99.3
2020,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,98.5
2014,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,97.1
2020,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,97.9
2021,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,98.6
2013,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,97.0
2010,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,97.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,99.3
2015,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,99.3
2022,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,99.3
2016,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,99.3
2019,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Mendata,%,Mendata,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Mendata,%,Mendata,97.8
2020,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2021,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2015,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2013,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2023,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2016,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2019,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2013,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2018,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2022,Edateko ura duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,99.4
2010,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,98.7
2016,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Mendexa,%,Mendexa,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.2
2019,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.0
2020,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.4
2016,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.4
2023,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.4
2014,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.8
2020,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,98.4
2022,Bainugela duten etxebizitzen proportzioa,,,Meñaka,%,Meñaka,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,99.0
2016,Bainugela duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,98.0
2021,Bainugela duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,99.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
