Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2018,,,ES48905,PT,ES48905,0.1
2015,,,ES48905,PT,ES48905,0.1
2014,,,ES48905,PT,ES48905,0.1
2019,,,ES48905,PT,ES48905,0.1
2020,,,ES48097,PT,ES48097,1.1
2018,,,ES48097,PT,ES48097,1.0
2016,,,ES48097,PT,ES48097,1.3
2014,,,ES48097,PT,ES48097,1.2
2019,,,ES48097,PT,ES48097,1.1
2017,,,ES48097,PT,ES48097,1.2
2015,,,ES48097,PT,ES48097,1.1
2021,,,ES48097,PT,ES48097,1.1
2020,,,ES20079,PT,ES20079,0.5
2021,,,ES20079,PT,ES20079,0.5
2016,,,ES20079,PT,ES20079,0.4
2015,,,ES20079,PT,ES20079,0.5
2014,,,ES20079,PT,ES20079,0.4
2018,,,ES20079,PT,ES20079,0.4
2019,,,ES20079,PT,ES20079,0.4
2017,,,ES20079,PT,ES20079,0.5
2019,,,ES48024,PT,ES48024,7.3
2015,,,ES48024,PT,ES48024,9.0
2014,,,ES48024,PT,ES48024,6.1
2018,,,ES48024,PT,ES48024,6.4
2017,,,ES48024,PT,ES48024,7.3
2016,,,ES48024,PT,ES48024,9.0
2021,,,ES48024,PT,ES48024,10.0
2020,,,ES48024,PT,ES48024,7.8
2019,,,ES48025,PT,ES48025,11.5
2014,,,ES48025,PT,ES48025,11.3
2015,,,ES48025,PT,ES48025,10.7
2018,,,ES48025,PT,ES48025,9.9
2017,,,ES48025,PT,ES48025,10.0
2016,,,ES48025,PT,ES48025,11.8
2020,,,ES48025,PT,ES48025,11.3
2021,,,ES48025,PT,ES48025,15.6
2019,,,ES20025,PT,ES20025,3.4
2017,,,ES20025,PT,ES20025,3.6
2015,,,ES20025,PT,ES20025,3.7
2021,,,ES20025,PT,ES20025,4.1
2014,,,ES20025,PT,ES20025,3.2
2016,,,ES20025,PT,ES20025,3.0
2018,,,ES20025,PT,ES20025,2.4
2020,,,ES20025,PT,ES20025,3.1
2020,,,ES20026,PT,ES20026,7.1
2019,,,ES20026,PT,ES20026,7.4
2015,,,ES20026,PT,ES20026,9.8
2021,,,ES20026,PT,ES20026,7.9
2014,,,ES20026,PT,ES20026,10.8
2016,,,ES20026,PT,ES20026,8.4
2018,,,ES20026,PT,ES20026,8.1
2017,,,ES20026,PT,ES20026,8.9
2017,,,ES20027,PT,ES20027,1.8
2015,,,ES20027,PT,ES20027,1.4
2021,,,ES20027,PT,ES20027,1.7
2014,,,ES20027,PT,ES20027,1.5
2016,,,ES20027,PT,ES20027,1.6
2018,,,ES20027,PT,ES20027,1.5
2020,,,ES20027,PT,ES20027,1.4
2019,,,ES20027,PT,ES20027,1.7
2017,,,ES48913,PT,ES48913,0.5
2019,,,ES48913,PT,ES48913,0.8
2021,,,ES48913,PT,ES48913,0.7
2020,,,ES48913,PT,ES48913,0.7
2018,,,ES48913,PT,ES48913,0.4
2016,,,ES48913,PT,ES48913,0.6
2015,,,ES48913,PT,ES48913,0.5
2014,,,ES48913,PT,ES48913,0.5
2019,,,ES01018,PT,ES01018,2.6
2020,,,ES01018,PT,ES01018,2.9
2015,,,ES01018,PT,ES01018,2.4
2021,,,ES01018,PT,ES01018,3.2
2016,,,ES01018,PT,ES01018,2.6
2014,,,ES01018,PT,ES01018,4.0
2018,,,ES01018,PT,ES01018,3.2
2017,,,ES01018,PT,ES01018,3.0
2015,,,ES48915,PT,ES48915,6.3
2021,,,ES48915,PT,ES48915,11.6
2016,,,ES48915,PT,ES48915,6.5
2018,,,ES48915,PT,ES48915,7.1
2020,,,ES48915,PT,ES48915,10.3
2014,,,ES48915,PT,ES48915,6.6
2019,,,ES48915,PT,ES48915,8.3
2017,,,ES48915,PT,ES48915,7.0
2017,,,ES20028,PT,ES20028,1.1
2019,,,ES20028,PT,ES20028,1.0
2015,,,ES20028,PT,ES20028,1.1
2021,,,ES20028,PT,ES20028,0.9
2014,,,ES20028,PT,ES20028,1.1
2016,,,ES20028,PT,ES20028,1.0
2018,,,ES20028,PT,ES20028,0.8
2020,,,ES20028,PT,ES20028,0.9
2015,,,ES01063,PT,ES01063,3.5
2019,,,ES01063,PT,ES01063,2.9
2017,,,ES01063,PT,ES01063,3.7
2014,,,ES01063,PT,ES01063,5.2
2016,,,ES01063,PT,ES01063,3.5
2021,,,ES01063,PT,ES01063,3.0
2018,,,ES01063,PT,ES01063,4.3
2020,,,ES01063,PT,ES01063,2.9
2020,,,ES20081,PT,ES20081,0.3
2016,,,ES20081,PT,ES20081,0.3
2015,,,ES20081,PT,ES20081,0.3
2014,,,ES20081,PT,ES20081,0.2
2019,,,ES20081,PT,ES20081,0.3
2018,,,ES20081,PT,ES20081,0.3
2017,,,ES20081,PT,ES20081,0.4
2021,,,ES20081,PT,ES20081,0.4
2020,,,ES20080,PT,ES20080,0.3
2021,,,ES20080,PT,ES20080,0.4
2016,,,ES20080,PT,ES20080,0.3
2015,,,ES20080,PT,ES20080,0.3
2014,,,ES20080,PT,ES20080,0.2
2019,,,ES20080,PT,ES20080,0.4
2018,,,ES20080,PT,ES20080,0.3
2017,,,ES20080,PT,ES20080,0.4
2018,,ES0101,,PT,ES0101,6.3
2014,,ES0101,,PT,ES0101,7.3
2017,,ES0101,,PT,ES0101,6.1
2019,,ES0101,,PT,ES0101,5.8
2015,,ES0101,,PT,ES0101,6.7
2016,,ES0101,,PT,ES0101,6.4
2021,,ES0101,,PT,ES0101,6.6
2020,,ES0101,,PT,ES0101,5.7
2017,,ES0104,,PT,ES0104,11.3
2015,,ES0104,,PT,ES0104,10.3
2021,,ES0104,,PT,ES0104,10.7
2020,,ES0104,,PT,ES0104,10.0
2018,,ES0104,,PT,ES0104,13.3
2019,,ES0104,,PT,ES0104,11.4
2016,,ES0104,,PT,ES0104,11.3
2014,,ES0104,,PT,ES0104,8.0
2016,,ES0106,,PT,ES0106,1.1
2014,,ES0106,,PT,ES0106,1.5
2019,,ES0106,,PT,ES0106,0.8
2018,,ES0106,,PT,ES0106,1.1
2021,,ES0106,,PT,ES0106,1.3
2015,,ES0106,,PT,ES0106,1.2
2017,,ES0106,,PT,ES0106,1.2
2020,,ES0106,,PT,ES0106,0.8
2015,,ES0102,,PT,ES0102,0.5
2016,,ES0102,,PT,ES0102,0.5
2017,,ES0102,,PT,ES0102,0.4
2021,,ES0102,,PT,ES0102,0.4
2018,,ES0102,,PT,ES0102,0.4
2014,,ES0102,,PT,ES0102,0.5
2020,,ES0102,,PT,ES0102,0.4
2019,,ES0102,,PT,ES0102,0.4
2016,,ES0103,,PT,ES0103,11.3
2020,,ES0103,,PT,ES0103,9.0
2017,,ES0103,,PT,ES0103,10.8
2019,,ES0103,,PT,ES0103,10.2
2014,,ES0103,,PT,ES0103,10.8
2015,,ES0103,,PT,ES0103,11.0
2021,,ES0103,,PT,ES0103,11.3
2018,,ES0103,,PT,ES0103,11.2
2019,,ES4801,,PT,ES4801,2.0
2017,,ES4801,,PT,ES4801,2.0
2016,,ES4801,,PT,ES4801,2.2
2015,,ES4801,,PT,ES4801,2.0
2014,,ES4801,,PT,ES4801,1.9
2020,,ES4801,,PT,ES4801,2.2
2021,,ES4801,,PT,ES4801,2.8
2018,,ES4801,,PT,ES4801,1.8
2020,,ES2001,,PT,ES2001,0.9
2015,,ES2001,,PT,ES2001,1.0
2016,,ES2001,,PT,ES2001,0.9
2019,,ES2001,,PT,ES2001,1.2
2017,,ES2001,,PT,ES2001,1.2
2018,,ES2001,,PT,ES2001,1.2
2021,,ES2001,,PT,ES2001,1.0
2014,,ES2001,,PT,ES2001,0.9
2017,,ES4802,,PT,ES4802,0.1
2019,,ES4802,,PT,ES4802,0.1
2016,,ES4802,,PT,ES4802,0.1
2020,,ES4802,,PT,ES4802,0.1
2021,,ES4802,,PT,ES4802,0.1
2015,,ES4802,,PT,ES4802,0.1
2018,,ES4802,,PT,ES4802,0.1
2014,,ES4802,,PT,ES4802,0.1
2015,,ES2002,,PT,ES2002,0.4
2014,,ES2002,,PT,ES2002,0.4
2020,,ES2002,,PT,ES2002,0.5
2021,,ES2002,,PT,ES2002,0.6
2019,,ES2002,,PT,ES2002,0.5
2018,,ES2002,,PT,ES2002,0.4
2017,,ES2002,,PT,ES2002,0.5
2016,,ES2002,,PT,ES2002,0.4
2016,,ES2003,,PT,ES2003,0.5
2018,,ES2003,,PT,ES2003,0.4
2014,,ES2003,,PT,ES2003,0.4
2017,,ES2003,,PT,ES2003,0.6
2015,,ES2003,,PT,ES2003,0.5
2020,,ES2003,,PT,ES2003,0.5
2021,,ES2003,,PT,ES2003,0.5
2019,,ES2003,,PT,ES2003,0.5
2016,,ES2004,,PT,ES2004,0.2
2017,,ES2004,,PT,ES2004,0.2
2015,,ES2004,,PT,ES2004,0.2
2020,,ES2004,,PT,ES2004,0.2
2019,,ES2004,,PT,ES2004,0.2
2021,,ES2004,,PT,ES2004,0.2
2018,,ES2004,,PT,ES2004,0.2
2014,,ES2004,,PT,ES2004,0.2
2014,,ES4803,,PT,ES4803,0.3
2018,,ES4803,,PT,ES4803,0.3
2019,,ES4803,,PT,ES4803,0.4
2016,,ES4803,,PT,ES4803,0.4
2015,,ES4803,,PT,ES4803,0.3
2021,,ES4803,,PT,ES4803,0.4
2017,,ES4803,,PT,ES4803,0.3
2020,,ES4803,,PT,ES4803,0.4
2019,,ES4804,,PT,ES4804,3.0
2014,,ES4804,,PT,ES4804,3.7
2021,,ES4804,,PT,ES4804,4.0
2016,,ES4804,,PT,ES4804,3.4
2018,,ES4804,,PT,ES4804,3.1
2015,,ES4804,,PT,ES4804,3.1
2020,,ES4804,,PT,ES4804,3.2
2017,,ES4804,,PT,ES4804,3.4
2018,,ES4805,,PT,ES4805,11.8
2021,,ES4805,,PT,ES4805,10.4
2017,,ES4805,,PT,ES4805,13.5
2020,,ES4805,,PT,ES4805,11.5
2015,,ES4805,,PT,ES4805,5.9
2019,,ES4805,,PT,ES4805,12.7
2016,,ES4805,,PT,ES4805,6.2
2014,,ES4805,,PT,ES4805,7.0
2020,,ES2005,,PT,ES2005,0.5
2021,,ES2005,,PT,ES2005,0.6
2015,,ES2005,,PT,ES2005,0.6
2018,,ES2005,,PT,ES2005,0.5
2017,,ES2005,,PT,ES2005,0.7
2019,,ES2005,,PT,ES2005,0.5
2016,,ES2005,,PT,ES2005,0.6
2014,,ES2005,,PT,ES2005,0.6
2018,,ES0105,,PT,ES0105,2.4
2020,,ES0105,,PT,ES0105,1.9
2021,,ES0105,,PT,ES0105,1.8
2014,,ES0105,,PT,ES0105,3.9
2019,,ES0105,,PT,ES0105,1.8
2016,,ES0105,,PT,ES0105,2.6
2017,,ES0105,,PT,ES0105,2.5
2015,,ES0105,,PT,ES0105,2.8
2019,,ES4806,,PT,ES4806,6.0
2021,,ES4806,,PT,ES4806,4.7
2017,,ES4806,,PT,ES4806,5.7
2018,,ES4806,,PT,ES4806,5.2
2020,,ES4806,,PT,ES4806,4.9
2016,,ES4806,,PT,ES4806,6.0
2015,,ES4806,,PT,ES4806,5.7
2014,,ES4806,,PT,ES4806,5.0
2016,,ES4807,,PT,ES4807,1.3
2018,,ES4807,,PT,ES4807,1.0
2021,,ES4807,,PT,ES4807,1.1
2015,,ES4807,,PT,ES4807,1.5
2019,,ES4807,,PT,ES4807,1.0
2020,,ES4807,,PT,ES4807,1.0
2017,,ES4807,,PT,ES4807,1.2
2014,,ES4807,,PT,ES4807,1.5
2017,,ES2006,,PT,ES2006,1.0
2014,,ES2006,,PT,ES2006,1.0
2021,,ES2006,,PT,ES2006,0.9
2018,,ES2006,,PT,ES2006,0.8
2016,,ES2006,,PT,ES2006,0.9
2020,,ES2006,,PT,ES2006,0.8
2015,,ES2006,,PT,ES2006,1.0
2019,,ES2006,,PT,ES2006,0.9
2019,,ES2007,,PT,ES2007,2.0
2016,,ES2007,,PT,ES2007,1.7
2018,,ES2007,,PT,ES2007,1.9
2015,,ES2007,,PT,ES2007,1.7
2014,,ES2007,,PT,ES2007,1.6
2017,,ES2007,,PT,ES2007,2.2
2021,,ES2007,,PT,ES2007,1.9
2020,,ES2007,,PT,ES2007,1.7
2013,ES211,,,PT,ES211,1.0
2016,ES211,,,PT,ES211,1.5
2017,ES211,,,PT,ES211,1.4
2019,ES211,,,PT,ES211,1.3
2010,ES211,,,PT,ES211,1.1
2018,ES211,,,PT,ES211,1.5
2012,ES211,,,PT,ES211,1.0
2015,ES211,,,PT,ES211,1.4
2023,ES211,,,PT,ES211,1.1
2014,ES211,,,PT,ES211,1.4
2022,ES211,,,PT,ES211,1.1
2011,ES211,,,PT,ES211,1.0
2020,ES211,,,PT,ES211,1.2
2021,ES211,,,PT,ES211,1.3
2011,ES213,,,PT,ES213,0.7
2017,ES213,,,PT,ES213,0.9
2014,ES213,,,PT,ES213,0.6
2012,ES213,,,PT,ES213,0.8
2022,ES213,,,PT,ES213,0.9
2016,ES213,,,PT,ES213,0.6
2013,ES213,,,PT,ES213,1.0
2023,ES213,,,PT,ES213,0.9
2021,ES213,,,PT,ES213,0.7
2010,ES213,,,PT,ES213,0.6
2015,ES213,,,PT,ES213,0.6
2018,ES213,,,PT,ES213,0.7
2020,ES213,,,PT,ES213,0.7
2019,ES213,,,PT,ES213,0.8
2019,ES212,,,PT,ES212,0.6
2023,ES212,,,PT,ES212,0.6
2010,ES212,,,PT,ES212,0.5
2011,ES212,,,PT,ES212,0.5
2018,ES212,,,PT,ES212,0.6
2013,ES212,,,PT,ES212,0.5
2015,ES212,,,PT,ES212,0.6
2014,ES212,,,PT,ES212,0.5
2021,ES212,,,PT,ES212,0.6
2022,ES212,,,PT,ES212,0.6
2020,ES212,,,PT,ES212,0.5
2012,ES212,,,PT,ES212,0.6
2016,ES212,,,PT,ES212,0.5
2017,ES212,,,PT,ES212,0.6
