Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2011,All,,,Laguardia,Porcentaje,Laguardia,0.4
2019,All,,,Laguardia,Porcentaje,Laguardia,5.5
2015,All,,,Laguardia,Porcentaje,Laguardia,3.5
2010,All,,,Laguardia,Porcentaje,Laguardia,0.2
2014,All,,,Laguardia,Porcentaje,Laguardia,3.4
2017,All,,,Laguardia,Porcentaje,Laguardia,3.9
2022,All,,,Laguardia,Porcentaje,Laguardia,6.8
2021,All,,,Laguardia,Porcentaje,Laguardia,6.1
2016,All,,,Laguardia,Porcentaje,Laguardia,3.8
2018,All,,,Laguardia,Porcentaje,Laguardia,3.8
2013,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,3.3
2012,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,2.9
2014,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,3.4
2023,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.8
2016,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,3.6
2010,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,1.8
2022,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,5.5
2021,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,4.9
2017,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,3.6
2011,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,1.9
2015,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,3.6
2020,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,4.7
2019,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,4.3
2018,All,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,3.8
2014,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2021,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2013,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2023,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2015,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2019,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2011,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2017,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2010,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2012,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2016,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2018,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2020,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2022,All,,,Lanestosa,Porcentaje,Lanestosa,0.0
2012,All,,,Lantarón,Porcentaje,Lantarón,1.0
2020,All,,,Lantarón,Porcentaje,Lantarón,2.8
2019,All,,,Lantarón,Porcentaje,Lantarón,2.3
2011,All,,,Lantarón,Porcentaje,Lantarón,0.8
2016,All,,,Lantarón,Porcentaje,Lantarón,2.0
2022,All,,,Lantarón,Porcentaje,Lantarón,3.1
2010,All,,,Lantarón,Porcentaje,Lantarón,1.0
2014,All,,,Lantarón,Porcentaje,Lantarón,1.1
2017,All,,,Lantarón,Porcentaje,Lantarón,3.0
2018,All,,,Lantarón,Porcentaje,Lantarón,2.3
2013,All,,,Lantarón,Porcentaje,Lantarón,1.1
2021,All,,,Lantarón,Porcentaje,Lantarón,3.1
2015,All,,,Lantarón,Porcentaje,Lantarón,1.2
2023,All,,,Lantarón,Porcentaje,Lantarón,4.0
2015,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2021,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.4
2023,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.5
2020,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.4
2014,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2016,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2019,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2022,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.3
2011,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2010,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2012,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2013,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2018,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2017,All,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,0.0
2017,All,,,Larrabetzu,Porcentaje,Larrabetzu,3.4
2023,All,,,Larrabetzu,Porcentaje,Larrabetzu,8.7
2018,All,,,Larrabetzu,Porcentaje,Larrabetzu,3.3
2010,All,,,Larrabetzu,Porcentaje,Larrabetzu,0.6
2015,All,,,Larrabetzu,Porcentaje,Larrabetzu,3.4
2013,All,,,Larrabetzu,Porcentaje,Larrabetzu,0.8
2011,All,,,Larrabetzu,Porcentaje,Larrabetzu,0.7
2021,All,,,Larrabetzu,Porcentaje,Larrabetzu,10.1
2019,All,,,Larrabetzu,Porcentaje,Larrabetzu,4.0
2012,All,,,Larrabetzu,Porcentaje,Larrabetzu,0.8
2014,All,,,Larrabetzu,Porcentaje,Larrabetzu,0.9
2016,All,,,Larrabetzu,Porcentaje,Larrabetzu,3.7
2020,All,,,Larrabetzu,Porcentaje,Larrabetzu,9.1
2022,All,,,Larrabetzu,Porcentaje,Larrabetzu,10.5
2014,All,,,Larraul,Porcentaje,Larraul,0.0
2012,All,,,Larraul,Porcentaje,Larraul,0.0
2013,All,,,Larraul,Porcentaje,Larraul,0.0
2015,All,,,Larraul,Porcentaje,Larraul,0.0
2010,All,,,Larraul,Porcentaje,Larraul,0.0
2011,All,,,Larraul,Porcentaje,Larraul,0.0
2020,All,,,Larraul,Porcentaje,Larraul,0.0
2017,All,,,Larraul,Porcentaje,Larraul,0.0
2021,All,,,Larraul,Porcentaje,Larraul,0.0
2023,All,,,Larraul,Porcentaje,Larraul,0.0
2022,All,,,Larraul,Porcentaje,Larraul,0.0
2019,All,,,Larraul,Porcentaje,Larraul,0.0
2016,All,,,Larraul,Porcentaje,Larraul,0.0
2018,All,,,Larraul,Porcentaje,Larraul,0.0
2020,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2012,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2010,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2014,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2016,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2018,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2022,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2013,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2019,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2021,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2011,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2017,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2015,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.0
2023,All,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.5
2016,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,2.3
2022,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,1.9
2021,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,1.9
2019,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,3.7
2012,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,1.9
2020,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,3.6
2011,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,1.4
2010,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,1.4
2015,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,2.1
2014,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,2.1
2013,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,2.0
2018,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,2.1
2017,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,2.1
2023,All,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.9
2018,All,,,Laukiz,Porcentaje,Laukiz,0.0
2017,All,,,Laukiz,Porcentaje,Laukiz,0.0
2011,All,,,Laukiz,Porcentaje,Laukiz,0.0
2019,All,,,Laukiz,Porcentaje,Laukiz,0.1
2015,All,,,Laukiz,Porcentaje,Laukiz,0.0
2013,All,,,Laukiz,Porcentaje,Laukiz,0.0
2021,All,,,Laukiz,Porcentaje,Laukiz,0.1
2010,All,,,Laukiz,Porcentaje,Laukiz,0.0
2012,All,,,Laukiz,Porcentaje,Laukiz,0.0
2016,All,,,Laukiz,Porcentaje,Laukiz,0.0
2020,All,,,Laukiz,Porcentaje,Laukiz,0.1
2022,All,,,Laukiz,Porcentaje,Laukiz,0.1
2014,All,,,Laukiz,Porcentaje,Laukiz,0.0
2023,All,,,Laukiz,Porcentaje,Laukiz,0.1
2015,All,,,Lazkao,Porcentaje,Lazkao,0.0
2010,All,,,Lazkao,Porcentaje,Lazkao,0.0
2012,All,,,Lazkao,Porcentaje,Lazkao,0.0
2013,All,,,Lazkao,Porcentaje,Lazkao,0.0
2021,All,,,Lazkao,Porcentaje,Lazkao,1.6
2018,All,,,Lazkao,Porcentaje,Lazkao,0.0
2017,All,,,Lazkao,Porcentaje,Lazkao,0.0
2014,All,,,Lazkao,Porcentaje,Lazkao,0.0
2020,All,,,Lazkao,Porcentaje,Lazkao,1.6
2016,All,,,Lazkao,Porcentaje,Lazkao,0.0
2011,All,,,Lazkao,Porcentaje,Lazkao,0.0
2022,All,,,Lazkao,Porcentaje,Lazkao,1.8
2023,All,,,Lazkao,Porcentaje,Lazkao,2.6
2019,All,,,Lazkao,Porcentaje,Lazkao,1.1
2013,All,,,Leaburu,Porcentaje,Leaburu,0.0
2020,All,,,Leaburu,Porcentaje,Leaburu,0.0
2018,All,,,Leaburu,Porcentaje,Leaburu,0.0
2016,All,,,Leaburu,Porcentaje,Leaburu,0.0
2014,All,,,Leaburu,Porcentaje,Leaburu,0.0
2012,All,,,Leaburu,Porcentaje,Leaburu,0.0
2017,All,,,Leaburu,Porcentaje,Leaburu,0.0
2019,All,,,Leaburu,Porcentaje,Leaburu,0.0
2010,All,,,Leaburu,Porcentaje,Leaburu,0.0
2015,All,,,Leaburu,Porcentaje,Leaburu,0.0
2023,All,,,Leaburu,Porcentaje,Leaburu,1.0
2011,All,,,Leaburu,Porcentaje,Leaburu,0.0
2022,All,,,Leaburu,Porcentaje,Leaburu,1.0
2021,All,,,Leaburu,Porcentaje,Leaburu,0.0
2023,All,,,Legazpi,Porcentaje,Legazpi,0.5
2013,All,,,Legazpi,Porcentaje,Legazpi,0.0
2017,All,,,Legazpi,Porcentaje,Legazpi,0.5
2021,All,,,Legazpi,Porcentaje,Legazpi,0.4
2010,All,,,Legazpi,Porcentaje,Legazpi,0.0
2011,All,,,Legazpi,Porcentaje,Legazpi,0.0
2012,All,,,Legazpi,Porcentaje,Legazpi,0.0
2014,All,,,Legazpi,Porcentaje,Legazpi,0.6
2015,All,,,Legazpi,Porcentaje,Legazpi,0.6
2016,All,,,Legazpi,Porcentaje,Legazpi,0.5
2018,All,,,Legazpi,Porcentaje,Legazpi,0.4
2019,All,,,Legazpi,Porcentaje,Legazpi,0.4
2020,All,,,Legazpi,Porcentaje,Legazpi,0.4
2022,All,,,Legazpi,Porcentaje,Legazpi,0.5
2015,All,,,Legorreta,Porcentaje,Legorreta,0.4
2011,All,,,Legorreta,Porcentaje,Legorreta,0.3
2019,All,,,Legorreta,Porcentaje,Legorreta,0.0
2010,All,,,Legorreta,Porcentaje,Legorreta,0.0
2012,All,,,Legorreta,Porcentaje,Legorreta,0.4
2013,All,,,Legorreta,Porcentaje,Legorreta,0.4
2014,All,,,Legorreta,Porcentaje,Legorreta,0.4
2023,All,,,Legorreta,Porcentaje,Legorreta,1.9
2016,All,,,Legorreta,Porcentaje,Legorreta,0.0
2017,All,,,Legorreta,Porcentaje,Legorreta,0.0
2018,All,,,Legorreta,Porcentaje,Legorreta,0.0
2020,All,,,Legorreta,Porcentaje,Legorreta,1.2
2021,All,,,Legorreta,Porcentaje,Legorreta,1.4
2022,All,,,Legorreta,Porcentaje,Legorreta,2.0
2013,All,,,Legutio,Porcentaje,Legutio,2.0
2017,All,,,Legutio,Porcentaje,Legutio,0.0
2022,All,,,Legutio,Porcentaje,Legutio,0.0
2018,All,,,Legutio,Porcentaje,Legutio,0.0
2023,All,,,Legutio,Porcentaje,Legutio,0.0
2014,All,,,Legutio,Porcentaje,Legutio,2.0
2011,All,,,Legutio,Porcentaje,Legutio,0.0
2010,All,,,Legutio,Porcentaje,Legutio,0.0
2012,All,,,Legutio,Porcentaje,Legutio,0.0
2020,All,,,Legutio,Porcentaje,Legutio,0.0
2021,All,,,Legutio,Porcentaje,Legutio,0.1
2019,All,,,Legutio,Porcentaje,Legutio,0.0
2015,All,,,Legutio,Porcentaje,Legutio,0.0
2016,All,,,Legutio,Porcentaje,Legutio,0.0
2011,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2019,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2015,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2023,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,13.8
2013,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2017,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2010,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2012,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2014,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2016,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2018,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2021,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2020,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,0.0
2022,All,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,3.6
2014,All,,,Leioa,Porcentaje,Leioa,0.0
2018,All,,,Leioa,Porcentaje,Leioa,0.5
2019,All,,,Leioa,Porcentaje,Leioa,1.0
2011,All,,,Leioa,Porcentaje,Leioa,0.0
2010,All,,,Leioa,Porcentaje,Leioa,0.0
2013,All,,,Leioa,Porcentaje,Leioa,0.0
2021,All,,,Leioa,Porcentaje,Leioa,0.0
2017,All,,,Leioa,Porcentaje,Leioa,0.0
2015,All,,,Leioa,Porcentaje,Leioa,0.4
2023,All,,,Leioa,Porcentaje,Leioa,0.4
2012,All,,,Leioa,Porcentaje,Leioa,0.0
2016,All,,,Leioa,Porcentaje,Leioa,0.0
2020,All,,,Leioa,Porcentaje,Leioa,1.0
2022,All,,,Leioa,Porcentaje,Leioa,0.4
2015,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2022,All,,,Lekeitio,Porcentaje,Lekeitio,1.5
2014,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2011,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2019,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2017,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2013,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2021,All,,,Lekeitio,Porcentaje,Lekeitio,1.3
2010,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2012,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2016,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2018,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2020,All,,,Lekeitio,Porcentaje,Lekeitio,0.0
2023,All,,,Lekeitio,Porcentaje,Lekeitio,1.4
2014,All,,,Lemoa,Porcentaje,Lemoa,0.0
2023,All,,,Lemoa,Porcentaje,Lemoa,8.8
2015,All,,,Lemoa,Porcentaje,Lemoa,0.0
2021,All,,,Lemoa,Porcentaje,Lemoa,9.9
2013,All,,,Lemoa,Porcentaje,Lemoa,0.0
2011,All,,,Lemoa,Porcentaje,Lemoa,0.0
2017,All,,,Lemoa,Porcentaje,Lemoa,4.6
2012,All,,,Lemoa,Porcentaje,Lemoa,0.0
2016,All,,,Lemoa,Porcentaje,Lemoa,3.6
2018,All,,,Lemoa,Porcentaje,Lemoa,4.6
2020,All,,,Lemoa,Porcentaje,Lemoa,10.2
2022,All,,,Lemoa,Porcentaje,Lemoa,9.1
2010,All,,,Lemoa,Porcentaje,Lemoa,0.0
2019,All,,,Lemoa,Porcentaje,Lemoa,8.1
2013,All,,,Lemoiz,Porcentaje,Lemoiz,4.0
2010,All,,,Lemoiz,Porcentaje,Lemoiz,4.1
2018,All,,,Lemoiz,Porcentaje,Lemoiz,3.9
2023,All,,,Lemoiz,Porcentaje,Lemoiz,4.0
2017,All,,,Lemoiz,Porcentaje,Lemoiz,3.2
2015,All,,,Lemoiz,Porcentaje,Lemoiz,4.7
2011,All,,,Lemoiz,Porcentaje,Lemoiz,4.1
2021,All,,,Lemoiz,Porcentaje,Lemoiz,3.8
2019,All,,,Lemoiz,Porcentaje,Lemoiz,7.1
2012,All,,,Lemoiz,Porcentaje,Lemoiz,4.0
2014,All,,,Lemoiz,Porcentaje,Lemoiz,4.0
2016,All,,,Lemoiz,Porcentaje,Lemoiz,3.4
2020,All,,,Lemoiz,Porcentaje,Lemoiz,5.6
2022,All,,,Lemoiz,Porcentaje,Lemoiz,4.4
2017,All,,,Leza,Porcentaje,Leza,0.4
2015,All,,,Leza,Porcentaje,Leza,0.0
2022,All,,,Leza,Porcentaje,Leza,4.3
2019,All,,,Leza,Porcentaje,Leza,0.8
2013,All,,,Leza,Porcentaje,Leza,1.2
2018,All,,,Leza,Porcentaje,Leza,0.7
2014,All,,,Leza,Porcentaje,Leza,1.7
2011,All,,,Leza,Porcentaje,Leza,0.3
2010,All,,,Leza,Porcentaje,Leza,0.0
2012,All,,,Leza,Porcentaje,Leza,1.2
2016,All,,,Leza,Porcentaje,Leza,0.4
2021,All,,,Leza,Porcentaje,Leza,2.2
2020,All,,,Leza,Porcentaje,Leza,0.9
2023,All,,,Leza,Porcentaje,Leza,5.4
2023,All,,,Lezama,Porcentaje,Lezama,10.4
2015,All,,,Lezama,Porcentaje,Lezama,7.1
2013,All,,,Lezama,Porcentaje,Lezama,0.0
2011,All,,,Lezama,Porcentaje,Lezama,0.0
2021,All,,,Lezama,Porcentaje,Lezama,9.3
2017,All,,,Lezama,Porcentaje,Lezama,7.4
2010,All,,,Lezama,Porcentaje,Lezama,0.0
2012,All,,,Lezama,Porcentaje,Lezama,0.0
2016,All,,,Lezama,Porcentaje,Lezama,7.4
2018,All,,,Lezama,Porcentaje,Lezama,9.1
2020,All,,,Lezama,Porcentaje,Lezama,9.5
2014,All,,,Lezama,Porcentaje,Lezama,0.0
2022,All,,,Lezama,Porcentaje,Lezama,10.5
2019,All,,,Lezama,Porcentaje,Lezama,9.5
2011,All,,,Lezo,Porcentaje,Lezo,0.0
2010,All,,,Lezo,Porcentaje,Lezo,0.2
2012,All,,,Lezo,Porcentaje,Lezo,0.0
2014,All,,,Lezo,Porcentaje,Lezo,0.9
2015,All,,,Lezo,Porcentaje,Lezo,2.6
2016,All,,,Lezo,Porcentaje,Lezo,2.6
2018,All,,,Lezo,Porcentaje,Lezo,3.3
2019,All,,,Lezo,Porcentaje,Lezo,4.6
2020,All,,,Lezo,Porcentaje,Lezo,7.4
2022,All,,,Lezo,Porcentaje,Lezo,7.9
2023,All,,,Lezo,Porcentaje,Lezo,7.4
2017,All,,,Lezo,Porcentaje,Lezo,3.0
2013,All,,,Lezo,Porcentaje,Lezo,0.0
2021,All,,,Lezo,Porcentaje,Lezo,6.6
2013,All,,,Lizartza,Porcentaje,Lizartza,0.0
2021,All,,,Lizartza,Porcentaje,Lizartza,0.0
2023,All,,,Lizartza,Porcentaje,Lizartza,8.0
2020,All,,,Lizartza,Porcentaje,Lizartza,0.0
2022,All,,,Lizartza,Porcentaje,Lizartza,7.7
2010,All,,,Lizartza,Porcentaje,Lizartza,0.0
2017,All,,,Lizartza,Porcentaje,Lizartza,0.0
2011,All,,,Lizartza,Porcentaje,Lizartza,0.0
2014,All,,,Lizartza,Porcentaje,Lizartza,0.0
2019,All,,,Lizartza,Porcentaje,Lizartza,0.0
2016,All,,,Lizartza,Porcentaje,Lizartza,0.0
2015,All,,,Lizartza,Porcentaje,Lizartza,0.0
2012,All,,,Lizartza,Porcentaje,Lizartza,0.0
2018,All,,,Lizartza,Porcentaje,Lizartza,0.0
2015,All,,,Loiu,Porcentaje,Loiu,0.9
2022,All,,,Loiu,Porcentaje,Loiu,1.2
2014,All,,,Loiu,Porcentaje,Loiu,0.1
2012,All,,,Loiu,Porcentaje,Loiu,0.0
2020,All,,,Loiu,Porcentaje,Loiu,1.2
2011,All,,,Loiu,Porcentaje,Loiu,0.0
2021,All,,,Loiu,Porcentaje,Loiu,1.3
2017,All,,,Loiu,Porcentaje,Loiu,1.3
2013,All,,,Loiu,Porcentaje,Loiu,0.0
2016,All,,,Loiu,Porcentaje,Loiu,1.2
2018,All,,,Loiu,Porcentaje,Loiu,1.5
2023,All,,,Loiu,Porcentaje,Loiu,1.2
2010,All,,,Loiu,Porcentaje,Loiu,0.0
2019,All,,,Loiu,Porcentaje,Loiu,1.4
2019,All,,,Mallabia,Porcentaje,Mallabia,0.0
2013,All,,,Mallabia,Porcentaje,Mallabia,0.0
2021,All,,,Mallabia,Porcentaje,Mallabia,0.8
2010,All,,,Mallabia,Porcentaje,Mallabia,0.0
2018,All,,,Mallabia,Porcentaje,Mallabia,0.0
2011,All,,,Mallabia,Porcentaje,Mallabia,0.0
2017,All,,,Mallabia,Porcentaje,Mallabia,0.2
2015,All,,,Mallabia,Porcentaje,Mallabia,0.0
2023,All,,,Mallabia,Porcentaje,Mallabia,0.8
2012,All,,,Mallabia,Porcentaje,Mallabia,0.0
2014,All,,,Mallabia,Porcentaje,Mallabia,0.0
2016,All,,,Mallabia,Porcentaje,Mallabia,0.0
2020,All,,,Mallabia,Porcentaje,Mallabia,0.4
2022,All,,,Mallabia,Porcentaje,Mallabia,0.8
2016,All,,,Mañaria,Porcentaje,Mañaria,0.0
2013,All,,,Mañaria,Porcentaje,Mañaria,0.0
2011,All,,,Mañaria,Porcentaje,Mañaria,0.0
2019,All,,,Mañaria,Porcentaje,Mañaria,0.0
2010,All,,,Mañaria,Porcentaje,Mañaria,0.0
2012,All,,,Mañaria,Porcentaje,Mañaria,0.0
2014,All,,,Mañaria,Porcentaje,Mañaria,0.0
2018,All,,,Mañaria,Porcentaje,Mañaria,0.0
2020,All,,,Mañaria,Porcentaje,Mañaria,0.0
2022,All,,,Mañaria,Porcentaje,Mañaria,0.0
2023,All,,,Mañaria,Porcentaje,Mañaria,0.0
2017,All,,,Mañaria,Porcentaje,Mañaria,0.0
2021,All,,,Mañaria,Porcentaje,Mañaria,0.0
2015,All,,,Mañaria,Porcentaje,Mañaria,0.0
2011,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.1
2015,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2021,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2013,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2017,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2012,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2014,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2016,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2020,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.6
2022,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.2
2018,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2010,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.3
2023,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.2
2019,All,,,Markina-Xemein,Porcentaje,Markina-Xemein,0.4
2013,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,2.0
2021,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.0
2011,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,2.7
2017,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.0
2023,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.8
2010,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,2.7
2012,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,2.0
2016,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.0
2020,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.0
2022,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.8
2018,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.0
2014,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,1.4
2015,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,1.4
2019,All,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,0.0
2020,All,,,Mendaro,Porcentaje,Mendaro,0.5
2022,All,,,Mendaro,Porcentaje,Mendaro,6.6
2017,All,,,Mendaro,Porcentaje,Mendaro,0.0
2011,All,,,Mendaro,Porcentaje,Mendaro,0.0
2019,All,,,Mendaro,Porcentaje,Mendaro,3.9
2015,All,,,Mendaro,Porcentaje,Mendaro,0.0
2023,All,,,Mendaro,Porcentaje,Mendaro,6.5
2013,All,,,Mendaro,Porcentaje,Mendaro,0.0
2021,All,,,Mendaro,Porcentaje,Mendaro,4.9
2010,All,,,Mendaro,Porcentaje,Mendaro,0.0
2012,All,,,Mendaro,Porcentaje,Mendaro,0.0
2014,All,,,Mendaro,Porcentaje,Mendaro,0.0
2016,All,,,Mendaro,Porcentaje,Mendaro,0.0
2018,All,,,Mendaro,Porcentaje,Mendaro,0.0
2013,All,,,Mendata,Porcentaje,Mendata,0.0
2021,All,,,Mendata,Porcentaje,Mendata,1.8
2015,All,,,Mendata,Porcentaje,Mendata,0.0
2023,All,,,Mendata,Porcentaje,Mendata,33.3
2011,All,,,Mendata,Porcentaje,Mendata,0.0
2019,All,,,Mendata,Porcentaje,Mendata,1.8
2017,All,,,Mendata,Porcentaje,Mendata,1.2
2012,All,,,Mendata,Porcentaje,Mendata,0.0
2016,All,,,Mendata,Porcentaje,Mendata,0.0
2020,All,,,Mendata,Porcentaje,Mendata,1.8
2022,All,,,Mendata,Porcentaje,Mendata,1.9
2014,All,,,Mendata,Porcentaje,Mendata,0.0
2010,All,,,Mendata,Porcentaje,Mendata,0.0
2018,All,,,Mendata,Porcentaje,Mendata,1.2
2014,All,,,Mendexa,Porcentaje,Mendexa,0.0
2010,All,,,Mendexa,Porcentaje,Mendexa,0.0
2023,All,,,Mendexa,Porcentaje,Mendexa,1.2
2013,All,,,Mendexa,Porcentaje,Mendexa,0.0
2017,All,,,Mendexa,Porcentaje,Mendexa,0.0
2015,All,,,Mendexa,Porcentaje,Mendexa,0.0
2011,All,,,Mendexa,Porcentaje,Mendexa,0.0
