Year,Series,Enfermedad no transmisible,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2014,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,404.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,1243.1
2019,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,820.2
2022,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,1355.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,1089.9
2017,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,956.9
2011,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,814.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,407.1
2021,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,820.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,267.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,798.4
2020,Tasa de mortalidad por 100.000 habitantes,,,,,San Millán/Donemiliaga,Por 100.000 habitantes,San Millán/Donemiliaga,1234.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,679.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,787.9
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,714.3
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,680.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,798.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,620.5
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,647.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,742.3
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,707.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,678.3
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,650.6
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,642.5
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,630.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Santurtzi,Por 100.000 habitantes,Santurtzi,699.2
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,801.6
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,800.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,824.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,739.5
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,807.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,785.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,885.6
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,403.9
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,936.1
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,867.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,795.0
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,531.7
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,813.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Segura,Por 100.000 habitantes,Segura,743.5
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,723.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,780.7
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,787.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,835.1
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,797.2
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,874.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,823.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,950.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,885.8
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,878.8
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,938.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,703.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,807.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Sestao,Por 100.000 habitantes,Sestao,793.3
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,581.2
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,738.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,466.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,847.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,918.8
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,796.8
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,532.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,644.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,733.2
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,668.7
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,487.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,550.5
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,952.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Sondika,Por 100.000 habitantes,Sondika,618.8
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,411.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,340.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,506.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,421.7
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,444.1
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,558.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,382.6
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,323.1
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,451.7
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,438.7
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,385.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,454.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,416.1
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Sopela,Por 100.000 habitantes,Sopela,358.1
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,923.7
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,771.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,1093.5
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,928.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,585.4
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,1054.5
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,1264.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,1162.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,622.6
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,779.4
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,737.4
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,1325.3
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,778.2
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Sopuerta,Por 100.000 habitantes,Sopuerta,865.1
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,632.1
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,702.1
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,540.9
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,632.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,1065.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,972.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,685.0
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,657.1
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,919.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,613.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,608.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,640.0
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,920.7
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Soraluze-Placencia de las Armas,Por 100.000 habitantes,Soraluze-Placencia de las Armas,734.4
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,275.5
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,1366.1
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,1412.4
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,1156.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,578.9
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,1749.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,590.0
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,1112.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,849.9
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,578.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,298.5
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,882.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Sukarrieta,Por 100.000 habitantes,Sukarrieta,554.0
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,694.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,683.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,736.9
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,563.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,670.5
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,639.7
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,760.2
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,720.4
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,729.6
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,641.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,573.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,685.6
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,609.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Tolosa,Por 100.000 habitantes,Tolosa,651.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,1851.9
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,383.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,730.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,731.9
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,364.6
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,947.9
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,563.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,1161.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,387.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,1354.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,769.2
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,1156.1
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,963.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Trucios-Turtzioz,Por 100.000 habitantes,Trucios-Turtzioz,188.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1089.9
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,558.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1081.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,526.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1098.9
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1069.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1084.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,551.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1680.7
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,2285.7
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Ubide,Por 100.000 habitantes,Ubide,1120.4
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,535.1
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,658.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,841.1
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,581.1
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,683.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,421.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,587.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,586.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,634.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,829.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,388.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,635.9
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,613.9
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Ugao-Miraballes,Por 100.000 habitantes,Ugao-Miraballes,664.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,340.5
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,431.4
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,399.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,295.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,451.5
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,415.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,558.5
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,455.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,461.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,444.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,355.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,403.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,620.1
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Urduliz,Por 100.000 habitantes,Urduliz,415.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,1046.0
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,435.5
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,777.3
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,743.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,877.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,570.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,795.7
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,360.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,775.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,713.1
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,619.4
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,868.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,382.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Urduña/Orduña,Por 100.000 habitantes,Urduña/Orduña,747.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,216.5
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,414.1
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,378.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,518.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,358.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,622.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,457.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,442.3
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,484.1
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,302.3
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,442.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,282.3
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,346.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Urkabustaiz,Por 100.000 habitantes,Urkabustaiz,472.7
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,441.2
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,326.3
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,451.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,583.8
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,484.0
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,373.2
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,501.7
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,246.5
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,342.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,309.4
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,404.1
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,452.3
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,371.5
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Urnieta,Por 100.000 habitantes,Urnieta,325.5
