Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,98.25
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,102.07
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,110.31
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,99.22
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,92.09
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,86.37
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leioa,%,Leioa,95.98
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,112.1
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,115.8
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,94.67
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,104.4
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,110.74
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,124.75
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,123.3
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,98.19
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,103.35
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,95.13
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,106.53
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,101.37
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,95.1
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lekeitio,%,Lekeitio,110.18
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,86.41
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,79.57
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,102.81
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,79.17
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,106.06
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,116.25
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,114.44
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,97.03
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,103.03
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,106.41
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,96.18
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,92.1
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,109.55
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoa,%,Lemoa,113.89
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,111.38
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,98.16
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,112.95
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,110.83
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,94.15
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,99.28
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,101.4
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,101.6
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,71.18
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,106.65
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,95.86
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,84.21
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,79.22
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lemoiz,%,Lemoiz,95.12
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,125.33
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,65.13
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,104.63
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,99.75
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,63.75
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,123.54
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,85.34
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,88.5
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,224.68
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,81.6
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,75.2
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,98.86
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,68.22
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Leza,%,Leza,137.39
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,98.43
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,137.84
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,240.6
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,123.7
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,88.84
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,178.46
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,94.24
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,97.56
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,101.6
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,167.18
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,121.93
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,93.1
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,116.19
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezama,%,Lezama,110.61
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,101.47
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,101.14
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,130.65
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,102.02
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,112.2
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,101.36
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,103.6
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,100.66
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,99.15
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,109.47
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,97.48
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,96.64
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,105.2
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lezo,%,Lezo,103.16
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,105.38
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,112.64
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,127.68
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,68.01
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,87.11
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,102.52
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,101.42
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,109.33
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,101.14
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,103.7
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,111.58
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,121.02
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,100.43
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Lizartza,%,Lizartza,103.26
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,105.92
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,111.01
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,110.76
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,114.88
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,114.92
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,118.2
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,107.32
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,116.98
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,124.68
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,85.04
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,102.91
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,113.35
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,104.94
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Loiu,%,Loiu,136.83
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,104.97
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,108.81
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,98.35
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,114.96
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,112.11
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,100.78
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,108.57
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,148.12
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,114.85
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,115.46
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,113.4
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,108.26
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,126.62
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mallabia,%,Mallabia,99.13
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,107.08
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,96.89
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,249.88
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,118.93
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,91.73
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,162.76
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,119.82
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,99.52
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,102.93
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,106.4
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,109.31
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,138.31
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,82.87
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mañaria,%,Mañaria,106.08
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,107.42
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,105.67
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,116.71
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,113.13
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,103.91
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,121.92
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,126.04
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,113.71
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,102.25
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,117.86
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,131.01
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,102.46
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,110.73
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Markina-Xemein,%,Markina-Xemein,136.26
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,97.77
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,111.97
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,105.21
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,171.09
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,204.23
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,92.45
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,109.14
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,128.16
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,100.17
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,103.49
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,120.63
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,106.43
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Maruri-Jatabe,%,Maruri-Jatabe,86.72
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,148.09
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,90.61
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,98.15
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,98.24
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,89.4
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,94.54
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,116.86
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,101.35
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,102.66
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,101.53
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,92.5
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,109.52
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,89.0
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendaro,%,Mendaro,115.87
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,94.65
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,102.85
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,82.9
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,115.75
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,100.86
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,107.1
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,103.99
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,78.67
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,79.13
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,77.26
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,129.72
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,85.02
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,83.67
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendata,%,Mendata,96.23
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,96.65
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,89.71
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,96.77
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,104.2
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,124.24
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,109.27
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,141.41
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,100.95
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,127.66
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,92.12
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,87.45
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,98.82
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,110.37
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mendexa,%,Mendexa,101.79
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,94.57
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,109.42
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,69.2
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,110.77
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,93.28
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,92.08
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,84.35
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,52.18
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,115.21
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,96.19
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,85.92
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,96.22
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,103.79
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Meñaka,%,Meñaka,97.92
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,53.57
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,29.83
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,201.95
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,403.34
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,122.77
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,91.32
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,280.92
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,214.79
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,185.07
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,93.35
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,95.41
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,91.35
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,27.73
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,87.58
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,87.96
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,91.07
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,75.75
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,91.62
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,107.11
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,90.33
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,103.91
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,121.72
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,109.54
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,109.31
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,167.5
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,86.66
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,118.2
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Morga,%,Morga,136.47
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,82.51
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,127.96
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,116.34
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,78.77
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,144.9
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,79.9
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,84.93
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,103.62
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,81.83
